eventDate,eventType,positionEntryDate,regime,quantity,underlying,shortCallStrike,shortCallExpiry,cashFlow
2023-02-22,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,288.6746,318,2023-03-24,349.1816
2023-02-22,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,288.6746,318,2023-03-24,349.1816
2023-02-27,short_call_settlement,2022-04-27,sigma1_weekly_1lot,1,288.3705,317,2023-02-25,0
2023-02-27,short_call_settlement,2022-09-26,sigma1_weekly_1lot,1,288.3705,317,2023-02-25,0
2023-02-27,sell_short_call,2022-04-27,sigma1_weekly_1lot,1,288.3705,317,2023-03-29,354.1192
2023-02-27,sell_short_call,2022-09-26,sigma1_weekly_1lot,1,288.3705,317,2023-03-29,354.1192
2023-03-08,short_call_settlement,2022-03-07,sigma2_first_60d_1lot,1,292.1771,328,2023-03-08,0
2023-03-08,short_call_settlement,2022-03-08,sigma2_repeat_20d_2lot,2,292.1771,328,2023-03-08,0
2023-03-08,short_call_settlement,2022-05-09,sigma2_repeat_20d_2lot,2,292.1771,328,2023-03-08,0
2023-03-08,short_call_settlement,2022-09-06,sigma1_weekly_1lot,1,292.1771,328,2023-03-08,0
2023-03-08,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,292.1771,321,2023-04-07,353.6773
2023-03-08,sell_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,292.1771,321,2023-04-07,707.3546
2023-03-08,sell_short_call,2022-05-09,sigma2_repeat_20d_2lot,2,292.1771,321,2023-04-07,707.3546
2023-03-08,sell_short_call,2022-09-06,sigma1_weekly_1lot,1,292.1771,321,2023-04-07,353.6773
2023-03-10,short_call_settlement,2022-05-11,sigma1_weekly_1lot,1,283.0826,328,2023-03-10,0
2023-03-10,short_call_settlement,2022-10-10,sigma1_weekly_1lot,1,283.0826,328,2023-03-10,0
2023-03-10,sell_short_call,2022-05-11,sigma1_weekly_1lot,1,283.0826,311,2023-04-09,339.0849
2023-03-10,sell_short_call,2022-10-10,sigma1_weekly_1lot,1,283.0826,311,2023-04-09,339.0849
2023-03-13,short_call_settlement,2022-10-11,sigma2_first_60d_1lot,1,285.1821,323,2023-03-12,0
2023-03-13,short_call_settlement,2022-10-12,sigma2_repeat_20d_2lot,2,285.1821,323,2023-03-12,0
2023-03-13,sell_short_call,2022-10-11,sigma2_first_60d_1lot,1,285.1821,314,2023-04-12,329.095
2023-03-13,sell_short_call,2022-10-12,sigma2_repeat_20d_2lot,2,285.1821,314,2023-04-12,658.1899
2023-03-15,short_call_settlement,2022-06-14,sigma1_weekly_1lot,1,293.2659,329,2023-03-15,0
2023-03-15,sell_short_call,2022-06-14,sigma1_weekly_1lot,1,293.2659,323,2023-04-14,335.6638
2023-03-20,short_call_settlement,2022-06-16,sigma2_repeat_20d_2lot,2,300.6373,327,2023-03-18,0
2023-03-20,sell_short_call,2022-06-16,sigma2_repeat_20d_2lot,2,300.6373,331,2023-04-19,675.6903
2023-03-23,short_call_settlement,2022-09-21,sigma1_weekly_1lot,1,304.3513,317,2023-03-23,0
2023-03-23,sell_short_call,2022-09-21,sigma1_weekly_1lot,1,304.3513,335,2023-04-22,342.139
2023-03-24,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,305.4716,318,2023-03-24,0
2023-03-24,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,305.4716,318,2023-03-24,0
2023-03-24,short_call_settlement,2022-02-23,sigma1_weekly_1lot,1,305.4716,318,2023-03-24,0
2023-03-24,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,305.4716,336,2023-04-23,346.5694
2023-03-24,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,305.4716,336,2023-04-23,346.5694
2023-03-24,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,305.4716,336,2023-04-23,346.5694
2023-03-29,short_call_settlement,2022-04-27,sigma1_weekly_1lot,1,307.2697,317,2023-03-29,0
2023-03-29,short_call_settlement,2022-09-26,sigma1_weekly_1lot,1,307.2697,317,2023-03-29,0
2023-03-29,sell_short_call,2022-04-27,sigma1_weekly_1lot,1,307.2697,338,2023-04-28,346.508
2023-03-29,sell_short_call,2022-09-26,sigma1_weekly_1lot,1,307.2697,338,2023-04-28,346.508
2023-04-10,short_call_settlement,2022-03-07,sigma2_first_60d_1lot,1,312.3299,321,2023-04-07,0
2023-04-10,short_call_settlement,2022-03-08,sigma2_repeat_20d_2lot,2,312.3299,321,2023-04-07,0
2023-04-10,short_call_settlement,2022-05-09,sigma2_repeat_20d_2lot,2,312.3299,321,2023-04-07,0
2023-04-10,short_call_settlement,2022-05-11,sigma1_weekly_1lot,1,312.3299,311,2023-04-09,-132.9895
2023-04-10,short_call_settlement,2022-09-06,sigma1_weekly_1lot,1,312.3299,321,2023-04-07,0
2023-04-10,short_call_settlement,2022-10-10,sigma1_weekly_1lot,1,312.3299,311,2023-04-09,-132.9895
2023-04-10,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,312.3299,344,2023-05-10,337.8148
2023-04-10,sell_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,312.3299,344,2023-05-10,675.6297
2023-04-10,sell_short_call,2022-05-09,sigma2_repeat_20d_2lot,2,312.3299,344,2023-05-10,675.6297
2023-04-10,sell_short_call,2022-05-11,sigma1_weekly_1lot,1,312.3299,344,2023-05-10,337.8148
2023-04-10,sell_short_call,2022-09-06,sigma1_weekly_1lot,1,312.3299,344,2023-05-10,337.8148
2023-04-10,sell_short_call,2022-10-10,sigma1_weekly_1lot,1,312.3299,344,2023-05-10,337.8148
2023-04-12,short_call_settlement,2022-10-11,sigma2_first_60d_1lot,1,307.5841,314,2023-04-12,0
2023-04-12,short_call_settlement,2022-10-12,sigma2_repeat_20d_2lot,2,307.5841,314,2023-04-12,0
2023-04-12,sell_short_call,2022-10-11,sigma2_first_60d_1lot,1,307.5841,338,2023-05-12,345.5075
2023-04-12,sell_short_call,2022-10-12,sigma2_repeat_20d_2lot,2,307.5841,338,2023-05-12,691.0149
2023-04-14,short_call_settlement,2022-06-14,sigma1_weekly_1lot,1,313.0177,323,2023-04-14,0
2023-04-14,sell_short_call,2022-06-14,sigma1_weekly_1lot,1,313.0177,344,2023-05-14,350.1812
2023-04-19,short_call_settlement,2022-06-16,sigma2_repeat_20d_2lot,2,313.1552,331,2023-04-19,0
2023-04-19,sell_short_call,2022-06-16,sigma2_repeat_20d_2lot,2,313.1552,344,2023-05-19,696.4234
2023-04-24,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,310.4434,336,2023-04-23,0
2023-04-24,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,310.4434,336,2023-04-23,0
2023-04-24,short_call_settlement,2022-02-23,sigma1_weekly_1lot,1,310.4434,336,2023-04-23,0
2023-04-24,short_call_settlement,2022-09-21,sigma1_weekly_1lot,1,310.4434,335,2023-04-22,0
2023-04-24,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,310.4434,341,2023-05-24,340.1466
2023-04-24,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,310.4434,341,2023-05-24,340.1466
2023-04-24,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,310.4434,341,2023-05-24,340.1466
2023-04-24,sell_short_call,2022-09-21,sigma1_weekly_1lot,1,310.4434,341,2023-05-24,340.1466
2023-04-28,short_call_settlement,2022-04-27,sigma1_weekly_1lot,1,316.9381,338,2023-04-28,0
2023-04-28,short_call_settlement,2022-09-26,sigma1_weekly_1lot,1,316.9381,338,2023-04-28,0
2023-04-28,sell_short_call,2022-04-27,sigma1_weekly_1lot,1,316.9381,349,2023-05-28,326.6543
2023-04-28,sell_short_call,2022-09-26,sigma1_weekly_1lot,1,316.9381,349,2023-05-28,326.6543
2023-05-10,short_call_settlement,2022-03-07,sigma2_first_60d_1lot,1,319.4732,344,2023-05-10,0
2023-05-10,short_call_settlement,2022-03-08,sigma2_repeat_20d_2lot,2,319.4732,344,2023-05-10,0
2023-05-10,short_call_settlement,2022-05-09,sigma2_repeat_20d_2lot,2,319.4732,344,2023-05-10,0
2023-05-10,short_call_settlement,2022-05-11,sigma1_weekly_1lot,1,319.4732,344,2023-05-10,0
2023-05-10,short_call_settlement,2022-09-06,sigma1_weekly_1lot,1,319.4732,344,2023-05-10,0
2023-05-10,short_call_settlement,2022-10-10,sigma1_weekly_1lot,1,319.4732,344,2023-05-10,0
2023-05-10,sell_short_call,2022-03-07,sigma2_first_60d_1lot,1,319.4732,351,2023-06-09,298.7262
2023-05-10,sell_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,319.4732,351,2023-06-09,597.4525
2023-05-10,sell_short_call,2022-05-09,sigma2_repeat_20d_2lot,2,319.4732,351,2023-06-09,597.4525
2023-05-10,sell_short_call,2022-05-11,sigma1_weekly_1lot,1,319.4732,351,2023-06-09,298.7262
2023-05-10,sell_short_call,2022-09-06,sigma1_weekly_1lot,1,319.4732,351,2023-06-09,298.7262
2023-05-10,sell_short_call,2022-10-10,sigma1_weekly_1lot,1,319.4732,351,2023-06-09,298.7262
2023-05-12,short_call_settlement,2022-10-11,sigma2_first_60d_1lot,1,319.3651,338,2023-05-12,0
2023-05-12,short_call_settlement,2022-10-12,sigma2_repeat_20d_2lot,2,319.3651,338,2023-05-12,0
2023-05-12,sell_short_call,2022-10-11,sigma2_first_60d_1lot,1,319.3651,351,2023-06-11,291.301
2023-05-12,sell_short_call,2022-10-12,sigma2_repeat_20d_2lot,2,319.3651,351,2023-06-11,582.6021
2023-05-15,short_call_settlement,2022-06-14,sigma1_weekly_1lot,1,321.0944,344,2023-05-14,0
2023-05-15,sell_short_call,2022-06-14,sigma1_weekly_1lot,1,321.0944,353,2023-06-14,291.4033
2023-05-17,close_short_call,2022-05-11,sigma1_weekly_1lot,1,325.349,351,2023-06-09,-290.8678
2023-05-18,close_short_call,2022-04-27,sigma1_weekly_1lot,1,331.3917,349,2023-05-28,-178.8004
2023-05-19,short_call_settlement,2022-06-16,sigma2_repeat_20d_2lot,2,330.6451,344,2023-05-19,0
2023-05-19,sell_short_call,2022-06-16,sigma2_repeat_20d_2lot,2,330.6451,364,2023-06-18,540.1494
2023-05-24,short_call_settlement,2022-01-20,sigma1_weekly_1lot,1,325.8697,341,2023-05-24,0
2023-05-24,short_call_settlement,2022-01-24,sigma1_weekly_1lot,1,325.8697,341,2023-05-24,0
2023-05-24,short_call_settlement,2022-02-23,sigma1_weekly_1lot,1,325.8697,341,2023-05-24,0
2023-05-24,short_call_settlement,2022-09-21,sigma1_weekly_1lot,1,325.8697,341,2023-05-24,0
2023-05-24,sell_short_call,2022-01-20,sigma1_weekly_1lot,1,325.8697,358,2023-06-23,276.8482
2023-05-24,sell_short_call,2022-01-24,sigma1_weekly_1lot,1,325.8697,358,2023-06-23,276.8482
2023-05-24,sell_short_call,2022-02-23,sigma1_weekly_1lot,1,325.8697,358,2023-06-23,276.8482
2023-05-24,sell_short_call,2022-09-21,sigma1_weekly_1lot,1,325.8697,358,2023-06-23,276.8482
2023-05-26,close_short_call,2022-05-09,sigma2_repeat_20d_2lot,2,342.3278,351,2023-06-09,-1067.1657
2023-05-26,close_short_call,2022-02-23,sigma1_weekly_1lot,1,342.3278,358,2023-06-23,-658.7733
2023-05-26,close_short_call,2022-01-24,sigma1_weekly_1lot,1,342.3278,358,2023-06-23,-658.7733
2023-05-30,short_call_settlement,2022-09-26,sigma1_weekly_1lot,1,343.8803,349,2023-05-28,0
2023-05-30,sell_short_call,2022-09-26,sigma1_weekly_1lot,1,343.8803,378,2023-06-29,287.7533
2023-06-07,close_short_call,2022-03-07,sigma2_first_60d_1lot,1,342.7404,351,2023-06-09,-69.6185
2023-06-08,close_short_call,2022-03-08,sigma2_repeat_20d_2lot,2,346.995,351,2023-06-09,-174.6688
2023-06-09,short_call_settlement,2022-09-06,sigma1_weekly_1lot,1,348.3215,351,2023-06-09,0
2023-06-09,short_call_settlement,2022-10-10,sigma1_weekly_1lot,1,348.3215,351,2023-06-09,0
2023-06-09,close_short_call,2022-01-20,sigma1_weekly_1lot,1,348.3215,358,2023-06-23,-499.2937
2023-06-09,sell_short_call,2022-09-06,sigma1_weekly_1lot,1,348.3215,383,2023-07-09,278.6125
2023-06-09,sell_short_call,2022-10-10,sigma1_weekly_1lot,1,348.3215,383,2023-07-09,278.6125
2023-06-12,short_call_settlement,2022-10-11,sigma2_first_60d_1lot,1,354.207,351,2023-06-11,-320.7031
2023-06-12,short_call_settlement,2022-10-12,sigma2_repeat_20d_2lot,2,354.207,351,2023-06-11,-641.4063
2023-06-12,sell_short_call,2022-10-11,sigma2_first_60d_1lot,1,354.207,390,2023-07-12,272.7214
2023-06-12,sell_short_call,2022-10-12,sigma2_repeat_20d_2lot,2,354.207,390,2023-07-12,545.4428
2023-06-13,close_short_call,2022-10-10,sigma1_weekly_1lot,1,356.9288,383,2023-07-09,-371.5076
2023-06-14,short_call_settlement,2022-06-14,sigma1_weekly_1lot,1,359.5227,353,2023-06-14,-652.2736
2023-06-15,close_short_call,2022-09-26,sigma1_weekly_1lot,1,363.8068,378,2023-06-29,-378.2051
2023-06-16,close_short_call,2022-06-16,sigma2_repeat_20d_2lot,2,361.5174,364,2023-06-18,-452.3213
2023-06-23,short_call_settlement,2022-09-21,sigma1_weekly_1lot,1,356.71,358,2023-06-23,0
2023-06-23,sell_short_call,2022-09-21,sigma1_weekly_1lot,1,356.71,392,2023-07-23,250.3893
2023-07-10,short_call_settlement,2022-09-06,sigma1_weekly_1lot,1,360.4686,383,2023-07-09,0
2023-07-10,sell_short_call,2022-09-06,sigma1_weekly_1lot,1,360.4686,397,2023-08-09,227.1101
2023-07-12,short_call_settlement,2022-10-11,sigma2_first_60d_1lot,1,366.8247,390,2023-07-12,0
2023-07-12,short_call_settlement,2022-10-12,sigma2_repeat_20d_2lot,2,366.8247,390,2023-07-12,0
2023-07-13,close_short_call,2022-09-21,sigma1_weekly_1lot,1,373.0529,392,2023-07-23,-163.9817
2023-08-09,short_call_settlement,2022-09-06,sigma1_weekly_1lot,1,361.9936,397,2023-08-09,0
2023-08-09,sell_short_call,2022-09-06,sigma1_weekly_1lot,1,361.9936,398,2023-09-08,215.969
2023-09-06,close_short_call,2022-09-06,sigma1_weekly_1lot,1,368.7139,398,2023-09-08,-0.0283
2024-08-05,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,431.325,474,2024-09-04,65.0023
2024-08-06,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,435.4464,479,2024-09-05,63.3712
2024-09-04,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,456.3304,474,2024-09-04,0
2024-09-04,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,456.3304,502,2024-10-04,76.1072
2024-09-05,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,456.7565,479,2024-09-05,0
2024-09-05,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,456.7565,502,2024-10-05,78.9169
2024-10-04,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,483.4708,502,2024-10-04,0
2024-10-04,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,483.4708,532,2024-11-03,81.3458
2024-10-07,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,478.292,502,2024-10-05,0
2024-10-07,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,478.292,526,2024-11-06,82.999
2024-11-04,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,482.1711,532,2024-11-03,0
2024-11-04,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,482.1711,530,2024-12-04,77.5662
2024-11-06,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,501.5865,526,2024-11-06,0
2024-11-06,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,501.5865,552,2024-12-06,81.1344
2024-12-04,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,519.127,530,2024-12-04,0
2024-12-04,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,519.127,571,2025-01-03,86.0169
2024-12-06,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,522.3214,552,2024-12-06,0
2024-12-06,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,522.3214,575,2025-01-05,83.946
2025-01-03,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,515.3135,571,2025-01-03,0
2025-01-03,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,515.3135,567,2025-02-02,96.3423
2025-01-06,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,521.2359,575,2025-01-05,0
2025-01-06,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,521.2359,573,2025-02-05,101.1579
2025-02-03,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,514.8464,567,2025-02-02,0
2025-02-03,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,514.8464,566,2025-03-05,108.3619
2025-02-05,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,523.5314,573,2025-02-05,0
2025-02-05,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,523.5314,576,2025-03-07,105.6007
2025-03-05,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,498.8478,566,2025-03-05,0
2025-03-05,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,498.8478,549,2025-04-04,107.6922
2025-03-07,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,488.6922,576,2025-03-07,0
2025-03-07,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,488.6922,538,2025-04-06,107.4994
2025-03-10,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,469.7523,517,2025-04-09,114.3563
2025-04-03,sell_short_call,2025-04-03,sigma1_weekly_1lot,1,448.4891,493,2025-05-03,146.8661
2025-04-04,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,420.634,549,2025-04-04,0
2025-04-04,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,420.634,463,2025-05-04,157.9113
2025-04-04,sell_short_call,2025-04-04,sigma2_first_60d_1lot,1,420.634,463,2025-05-04,157.9113
2025-04-07,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,421.649,538,2025-04-06,0
2025-04-07,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,421.649,464,2025-05-07,157.9694
2025-04-07,sell_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,421.649,464,2025-05-07,315.9388
2025-04-08,sell_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,414.0558,455,2025-05-08,325.1461
2025-04-09,short_call_settlement,2025-03-10,sigma1_weekly_1lot,1,463.7552,517,2025-04-09,0
2025-04-09,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,463.7552,510,2025-05-09,271.9815
2025-05-05,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,483.5892,463,2025-05-04,-2058.9203
2025-05-05,short_call_settlement,2025-04-03,sigma1_weekly_1lot,1,483.5892,493,2025-05-03,0
2025-05-05,short_call_settlement,2025-04-04,sigma2_first_60d_1lot,1,483.5892,463,2025-05-04,-2058.9203
2025-05-05,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,483.5892,532,2025-06-04,310.5693
2025-05-05,sell_short_call,2025-04-03,sigma1_weekly_1lot,1,483.5892,532,2025-06-04,310.5693
2025-05-05,sell_short_call,2025-04-04,sigma2_first_60d_1lot,1,483.5892,532,2025-06-04,310.5693
2025-05-07,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,480.9719,464,2025-05-07,-1697.1863
2025-05-07,short_call_settlement,2025-04-07,sigma2_repeat_20d_2lot,2,480.9719,464,2025-05-07,-3394.3726
2025-05-07,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,480.9719,529,2025-06-06,307.2459
2025-05-07,sell_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,480.9719,529,2025-06-06,614.4918
2025-05-08,short_call_settlement,2025-04-08,sigma2_repeat_20d_2lot,2,485.9379,455,2025-05-08,-6187.5793
2025-05-08,sell_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,485.9379,535,2025-06-07,606.7712
2025-05-09,short_call_settlement,2025-03-10,sigma1_weekly_1lot,1,485.6194,510,2025-05-09,0
2025-05-09,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,485.6194,534,2025-06-08,311.5796
2025-06-04,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,526.2228,532,2025-06-04,0
2025-06-04,short_call_settlement,2025-04-03,sigma1_weekly_1lot,1,526.2228,532,2025-06-04,0
2025-06-04,short_call_settlement,2025-04-04,sigma2_first_60d_1lot,1,526.2228,532,2025-06-04,0
2025-06-04,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,526.2228,579,2025-07-04,351.3629
2025-06-04,sell_short_call,2025-04-03,sigma1_weekly_1lot,1,526.2228,579,2025-07-04,351.3629
2025-06-04,sell_short_call,2025-04-04,sigma2_first_60d_1lot,1,526.2228,579,2025-07-04,351.3629
2025-06-06,short_call_settlement,2024-08-06,sigma1_weekly_1lot,1,527.3673,529,2025-06-06,0
2025-06-06,short_call_settlement,2025-04-07,sigma2_repeat_20d_2lot,2,527.3673,529,2025-06-06,0
2025-06-06,sell_short_call,2024-08-06,sigma1_weekly_1lot,1,527.3673,580,2025-07-06,356.6371
2025-06-06,sell_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,527.3673,580,2025-07-06,713.2741
2025-06-09,short_call_settlement,2025-03-10,sigma1_weekly_1lot,1,528.1436,534,2025-06-08,0
2025-06-09,short_call_settlement,2025-04-08,sigma2_repeat_20d_2lot,2,528.1436,535,2025-06-07,0
2025-06-09,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,528.1436,581,2025-07-09,352.0207
2025-06-09,sell_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,528.1436,581,2025-07-09,704.0414
2025-07-03,close_short_call,2024-08-06,sigma1_weekly_1lot,1,554.1622,580,2025-07-06,-32.9306
2025-07-07,short_call_settlement,2024-08-05,sigma2_first_60d_1lot,1,549.9879,579,2025-07-04,0
2025-07-07,short_call_settlement,2025-04-03,sigma1_weekly_1lot,1,549.9879,579,2025-07-04,0
2025-07-07,short_call_settlement,2025-04-04,sigma2_first_60d_1lot,1,549.9879,579,2025-07-04,0
2025-07-07,short_call_settlement,2025-04-07,sigma2_repeat_20d_2lot,2,549.9879,580,2025-07-06,0
2025-07-07,sell_short_call,2024-08-05,sigma2_first_60d_1lot,1,549.9879,605,2025-08-06,370.0256
2025-07-07,sell_short_call,2025-04-03,sigma1_weekly_1lot,1,549.9879,605,2025-08-06,370.0256
2025-07-07,sell_short_call,2025-04-04,sigma2_first_60d_1lot,1,549.9879,605,2025-08-06,370.0256
2025-07-07,sell_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,549.9879,605,2025-08-06,740.0511
2025-07-09,short_call_settlement,2025-03-10,sigma1_weekly_1lot,1,554.1922,581,2025-07-09,0
2025-07-09,short_call_settlement,2025-04-08,sigma2_repeat_20d_2lot,2,554.1922,581,2025-07-09,0
2025-07-09,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,554.1922,610,2025-08-08,366.8446
2025-07-09,sell_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,554.1922,610,2025-08-08,733.6892
2025-07-25,close_short_call,2025-04-03,sigma1_weekly_1lot,1,564.2747,605,2025-08-06,-156.2695
2025-08-05,close_short_call,2024-08-05,sigma2_first_60d_1lot,1,558.1973,605,2025-08-06,0
2025-08-06,short_call_settlement,2025-04-04,sigma2_first_60d_1lot,1,565.2213,605,2025-08-06,0
2025-08-06,short_call_settlement,2025-04-07,sigma2_repeat_20d_2lot,2,565.2213,605,2025-08-06,0
2025-08-06,sell_short_call,2025-04-04,sigma2_first_60d_1lot,1,565.2213,622,2025-09-05,333.6994
2025-08-06,sell_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,565.2213,622,2025-09-05,667.3987
2025-08-08,short_call_settlement,2025-03-10,sigma1_weekly_1lot,1,572.4245,610,2025-08-08,0
2025-08-08,short_call_settlement,2025-04-08,sigma2_repeat_20d_2lot,2,572.4245,610,2025-08-08,0
2025-08-08,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,572.4245,630,2025-09-07,328.1528
2025-08-08,sell_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,572.4245,630,2025-09-07,656.3055
2025-09-05,short_call_settlement,2025-04-04,sigma2_first_60d_1lot,1,573.9289,622,2025-09-05,0
2025-09-05,short_call_settlement,2025-04-07,sigma2_repeat_20d_2lot,2,573.9289,622,2025-09-05,0
2025-09-05,sell_short_call,2025-04-04,sigma2_first_60d_1lot,1,573.9289,631,2025-10-05,309.4293
2025-09-05,sell_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,573.9289,631,2025-10-05,618.8586
2025-09-08,short_call_settlement,2025-03-10,sigma1_weekly_1lot,1,576.7285,630,2025-09-07,0
2025-09-08,short_call_settlement,2025-04-08,sigma2_repeat_20d_2lot,2,576.7285,630,2025-09-07,0
2025-09-08,sell_short_call,2025-03-10,sigma1_weekly_1lot,1,576.7285,634,2025-10-08,311.8971
2025-09-08,sell_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,576.7285,634,2025-10-08,623.7941
2025-09-12,close_short_call,2025-04-07,sigma2_repeat_20d_2lot,2,584.4896,631,2025-10-05,-632.4115
2025-09-12,close_short_call,2025-03-10,sigma1_weekly_1lot,1,584.4896,634,2025-10-08,-338.9083
2025-09-15,close_short_call,2025-04-08,sigma2_repeat_20d_2lot,2,589.4911,634,2025-10-08,-699.1705
2025-09-15,close_short_call,2025-04-04,sigma2_first_60d_1lot,1,589.4911,631,2025-10-05,-322.5383
2026-03-26,sell_short_call,2026-03-26,sigma1_weekly_1lot,1,573.79,631,2026-04-25,256.6437
2026-03-30,sell_short_call,2026-03-30,sigma1_weekly_1lot,1,558.28,614,2026-04-29,249.7532
