date,equity,openValue,availableCash,openContracts,qqqAdjClose,qqqRsi,qqqIv,vixClose,vixMean,vixStd,vixThreshold
2015-09-08,21071.755197,3907.859491,17163.895707,2,97.041107,47.614567,0.208272,24.9,17.353396,5.93283,29.219055
2015-09-09,20905.937732,3742.042025,17163.895707,2,95.950951,45.173663,0.208479,26.23,17.360925,5.935943,29.232811
2015-09-10,21063.579433,3899.683726,17163.895707,2,96.994888,47.926606,0.208646,24.370001,17.366864,5.936933,29.24073
2015-09-11,21144.427157,3980.531451,17163.895707,2,97.530731,49.332917,0.208738,23.200001,17.371804,5.936843,29.24549
2015-09-14,21092.12382,3928.228114,17163.895707,2,97.235115,48.553868,0.208676,24.25,17.377623,5.937701,29.253024
2015-09-15,21267.924406,4104.028699,17163.895707,2,98.380692,51.73472,0.208779,22.540001,17.381986,5.937086,29.256158
2015-09-16,21351.292895,4187.397188,17163.895707,2,98.934967,53.241122,0.208634,21.35,17.385338,5.935696,29.256731
2015-09-17,21354.939038,4191.043331,17163.895707,2,98.971939,53.345722,0.208629,21.139999,17.388506,5.934192,29.25689
2015-09-18,21138.447409,3974.551703,17163.895707,2,97.564278,48.863814,0.209189,22.280001,17.392631,5.933388,29.259406
2015-09-21,21179.433861,4015.538155,17163.895707,2,97.869881,49.848931,0.209214,20.139999,17.394945,5.931422,29.257789
2015-09-22,20957.421291,3793.525584,17163.895707,2,96.406631,45.344601,0.209706,22.440001,17.399192,5.930729,29.26065
2015-09-23,20966.263762,3802.368056,17163.895707,2,96.480743,45.612658,0.209676,22.129999,17.403171,5.92982,29.262811
2015-09-24,20908.201563,3744.305856,17163.895707,2,96.128845,44.496732,0.209352,23.469999,17.408269,5.929934,29.268138
2015-09-25,20772.613068,3608.717361,17163.895707,2,95.313866,41.937738,0.208018,23.620001,17.413484,5.930174,29.273833
2015-09-28,20392.688692,3228.792986,17163.895707,2,92.60038,34.768231,0.210558,27.629999,17.422055,5.935066,29.292187
2015-09-29,20323.148945,3159.253239,17163.895707,2,92.118835,33.668218,0.210648,26.83,17.429941,5.938825,29.307592
2015-09-30,20640.616204,3476.720497,17163.895707,2,94.239586,42.322995,0.212394,24.5,17.435863,5.939861,29.315584
2015-10-01,20693.697835,3529.802128,17163.895707,2,94.665611,43.906351,0.211549,22.549999,17.440142,5.939216,29.318574
2015-10-02,20947.014159,3783.118452,17163.895707,2,96.323303,49.69336,0.212543,20.940001,17.443069,5.937593,29.318254
2015-10-05,21153.675141,3989.779435,17163.895707,2,97.703186,53.952031,0.212893,19.540001,17.44482,5.935419,29.315659
2015-10-06,21081.0386,3917.142893,17163.895707,2,97.240143,52.350506,0.21296,19.4,17.446452,5.933208,29.312869
2015-10-07,21163.361897,3999.46619,17163.895707,2,97.823578,54.195478,0.212338,18.4,17.447248,5.930796,29.308839
2015-10-08,21211.845441,4047.949735,17163.895707,2,98.21254,55.434363,0.211161,17.42,17.447225,5.928322,29.303869
2015-10-09,21271.741163,4107.845456,17163.895707,2,98.657059,56.870081,0.210268,17.08,17.446919,5.925861,29.298641
2015-10-12,21284.908566,4121.012859,17163.895707,2,98.897858,57.665709,0.207984,16.17,17.445857,5.923508,29.292872
2015-10-13,21176.793832,4012.898126,17163.895707,2,98.258873,54.777969,0.207226,17.67,17.446043,5.921047,29.288137
2015-10-14,21150.268331,3986.372624,17163.895707,2,98.101418,54.059572,0.207242,18.030001,17.446528,5.918609,29.283747
2015-10-15,21406.713327,4242.817621,17163.895707,2,99.71283,59.861283,0.207924,16.049999,17.445369,5.916288,29.277944
2015-10-16,21469.937274,4306.041567,17163.895707,2,100.129555,61.22505,0.207798,15.05,17.443383,5.914234,29.271852
2015-10-19,21552.114677,4388.21897,17163.895707,2,100.703751,63.086114,0.207349,14.98,17.441342,5.912207,29.265756
2015-10-20,21462.338728,4298.443022,17163.895707,2,100.185127,60.272243,0.206761,15.75,17.439942,5.909958,29.259858
2015-10-21,21346.566439,4182.670732,17163.895707,2,99.573936,57.04313,0.204646,16.700001,17.43933,5.907549,29.254429
2015-10-22,21680.221292,4516.325586,17163.895707,2,101.602036,63.945822,0.205893,14.45,17.43686,5.905731,29.248322
2015-10-23,22161.037261,4997.141554,17163.895707,2,104.44516,70.984712,0.207724,14.46,17.434401,5.90391,29.242221
2015-10-26,22164.220498,5000.324791,17163.895707,2,104.509987,71.123146,0.207526,15.29,17.432632,5.901793,29.236218
2015-10-27,22197.943885,5034.048179,17163.895707,2,104.723022,71.602631,0.207533,15.43,17.430981,5.899638,29.230257
2015-10-28,22339.344141,5175.448435,17163.895707,2,105.593529,73.536293,0.207015,14.33,17.428427,5.897877,29.224182
2015-10-29,22308.687327,5144.79162,17163.895707,2,105.426872,72.518207,0.206968,14.61,17.426107,5.896002,29.218112
2015-10-30,22227.309427,5063.413721,17163.895707,2,104.954521,69.577973,0.207048,15.07,17.424169,5.893963,29.212095
2015-11-02,22420.711077,5256.815371,17163.895707,2,106.139931,72.582343,0.206842,14.15,17.421479,5.892286,29.206052
2015-11-03,22481.993078,5318.097372,17163.895707,2,106.510368,73.46426,0.206852,14.54,17.419113,5.890444,29.2
2015-11-04,22481.160536,5317.26483,17163.895707,2,106.51963,73.487223,0.2068,15.51,17.417547,5.888279,29.194105
2015-11-05,22430.224238,5266.328531,17163.895707,2,106.232544,71.424062,0.206836,15.05,17.415607,5.886253,29.188114
2015-11-06,22440.635046,5276.739339,17163.895707,2,106.306602,71.645216,0.206812,14.33,17.413079,5.884503,29.182086
2015-11-09,22245.135313,5081.239607,17163.895707,2,105.176804,63.563351,0.207243,16.52,17.412349,5.882148,29.176646
2015-11-10,22197.670042,5033.774336,17163.895707,2,104.908211,61.779148,0.207242,15.29,17.410613,5.880054,29.170722
2015-11-11,22173.605826,5009.71012,17163.895707,2,104.778557,60.890635,0.207227,16.059999,17.40951,5.877777,29.165063
2015-11-12,22003.231424,4839.335717,17163.895707,2,103.759888,54.284736,0.207582,18.370001,17.410294,5.875439,29.161172
2015-11-13,21675.106701,4511.210994,17163.895707,2,101.72245,44.002366,0.208942,20.08,17.412471,5.873536,29.159543
2015-11-16,21913.339816,4749.44411,17163.895707,2,103.185669,51.157576,0.209588,18.16,17.413081,5.871178,29.155438
2015-11-17,21921.644262,4757.748556,17163.895707,2,103.250511,51.453611,0.20955,18.84,17.414243,5.868927,29.152096
2015-11-18,22257.739807,5093.8441,17163.895707,2,105.232338,59.52774,0.210572,16.85,17.413784,5.866559,29.146901
2015-11-19,22267.55027,5103.654564,17163.895707,2,105.306442,59.796992,0.210488,16.99,17.413439,5.864184,29.141807
2015-11-20,22386.783841,5222.888134,17163.895707,2,106.019524,62.3899,0.210569,15.47,17.41186,5.862061,29.135983
2015-11-23,22328.707359,5164.811652,17163.895707,2,105.713921,60.586437,0.210599,15.62,17.410406,5.859902,29.13021
2015-11-24,22309.684682,5145.788976,17163.895707,2,105.621307,60.02021,0.210419,15.93,17.409205,5.857675,29.124556
2015-11-25,22323.228411,5159.332704,17163.895707,2,105.713921,60.418584,0.210415,15.19,17.407407,5.85564,29.118687
2015-11-27,22343.304866,5179.40916,17163.895707,2,105.862091,61.086655,0.210291,15.12,17.405555,5.853629,29.112813
2015-11-30,22291.097806,5127.2021,17163.895707,2,105.593529,59.1383,0.210256,16.129999,17.404523,5.851371,29.107265
2015-12-01,22467.812282,5303.916576,17163.895707,2,106.6493,63.999461,0.210096,14.67,17.402312,5.84952,29.101353
2015-12-02,22354.105006,5190.2093,17163.895707,2,105.99176,59.270165,0.2102,15.91,17.401107,5.847309,29.095725
2015-12-03,22055.811246,4891.91554,17163.895707,2,104.195107,48.684099,0.211236,18.110001,17.401679,5.844982,29.091642
2015-12-04,22476.777595,5312.881888,17163.895707,2,106.63076,59.297516,0.212999,14.81,17.399589,5.843086,29.085761
2015-12-07,22388.798028,5224.902321,17163.895707,2,106.149208,56.796385,0.21308,15.84,17.398332,5.840897,29.080127
2015-12-08,22386.970329,5223.074623,17163.895707,2,106.158447,56.834005,0.212888,17.6,17.398494,5.838546,29.075587
2015-12-09,22118.217731,4954.322024,17163.895707,2,104.54705,48.845355,0.213693,19.610001,17.400274,5.836533,29.073339
2015-12-10,22189.730752,5025.835045,17163.895707,2,105.019371,51.018632,0.21286,19.34,17.401833,5.834444,29.07072
2015-12-11,21798.612697,4634.716991,17163.895707,2,102.602226,41.339332,0.214685,24.389999,17.407446,5.83546,29.078365
2015-12-14,21918.198365,4754.302658,17163.895707,2,103.380165,44.958688,0.214432,22.73,17.411717,5.835064,29.081846
2015-12-15,22018.48896,4854.593253,17163.895707,2,104.009888,47.768059,0.214148,20.950001,17.414555,5.833583,29.081721
2015-12-16,22274.096731,5110.201025,17163.895707,2,105.556511,53.98075,0.213895,17.860001,17.414912,5.831257,29.077426
2015-12-17,22012.149336,4848.25363,17163.895707,2,104.019173,47.883935,0.213633,18.940001,17.416133,5.82908,29.074293
2015-12-18,21677.305313,4513.409607,17163.895707,2,102.023827,41.355217,0.213089,20.700001,17.41876,5.827486,29.073733
2015-12-21,21858.950887,4695.05518,17163.895707,2,103.15712,45.869501,0.213425,18.700001,17.419784,5.825268,29.070319
2015-12-22,21969.911057,4806.015351,17163.895707,2,103.835243,48.427659,0.213541,16.6,17.419129,5.822985,29.065099
2015-12-23,22097.250938,4933.355232,17163.895707,2,104.60627,51.248746,0.21366,15.57,17.417654,5.820893,29.059441
2015-12-24,22091.93503,4928.039323,17163.895707,2,104.587662,51.175988,0.21366,15.74,17.416316,5.818763,29.053842
2015-12-28,22072.794896,4908.89919,17163.895707,2,104.531914,50.942646,0.213509,16.91,17.415912,5.81646,29.048833
2015-12-29,22353.431602,5189.535896,17163.895707,2,106.176125,57.148557,0.214295,16.08,17.414849,5.814264,29.043378
2015-12-30,22189.974971,5026.079265,17163.895707,2,105.219337,52.950807,0.214426,17.290001,17.414749,5.811951,29.03865
2015-12-31,21969.500398,4805.604691,17163.895707,2,103.909584,47.777228,0.214602,18.209999,17.415382,5.809681,29.034745
2016-01-04,21610.854901,4446.959194,17163.895707,2,101.717293,40.622704,0.216138,20.700001,17.41799,5.80811,29.03421
2016-01-05,21574.714648,4410.818942,17163.895707,2,101.540794,40.102045,0.215389,19.34,17.419516,5.806055,29.031626
2016-01-06,21413.201176,4249.30547,17163.895707,2,100.565437,37.259975,0.215081,20.59,17.42203,5.804437,29.030905
2016-01-07,20939.477789,3775.582082,17163.895707,2,97.416367,29.893653,0.217991,24.99,17.428027,5.806045,29.040117
2016-01-08,20808.399153,3644.503447,17163.895707,2,96.617493,28.361782,0.217043,27.01,17.435614,5.810004,29.055621
2016-01-11,20845.591461,3681.695754,17163.895707,2,96.914764,29.8033,0.216924,24.299999,17.441044,5.810912,29.062867
2016-01-12,21015.900264,3852.004557,17163.895707,2,98.038734,35.119204,0.216979,22.469999,17.44502,5.810333,29.065686
2016-01-13,20537.005942,3373.110236,17163.895707,2,94.657463,28.200468,0.221073,25.219999,17.451161,5.812145,29.075452
2016-01-14,20844.218009,3680.322303,17163.895707,2,96.673225,36.262114,0.222402,23.950001,17.45629,5.812717,29.081725
2016-01-15,20421.92109,3258.025383,17163.895707,2,93.672798,30.731058,0.225077,27.02,17.463833,5.816627,29.097087
2016-01-19,20438.357451,3274.461745,17163.895707,2,93.877167,31.497496,0.224659,26.049999,17.470599,5.819327,29.109252
2016-01-20,20393.337848,3229.442141,17163.895707,2,93.589172,30.977336,0.22449,27.59,17.478567,5.82396,29.126487
2016-01-21,20403.602136,3239.706429,17163.895707,2,93.68206,31.371002,0.224409,26.690001,17.485814,5.827397,29.140609
2016-01-22,20810.755148,3646.859441,17163.895707,2,96.394539,41.808336,0.225945,22.34,17.489631,5.826694,29.143019
2016-01-25,20597.315501,3433.419795,17163.895707,2,94.964027,38.484233,0.226643,24.15,17.494863,5.827394,29.149651
2016-01-26,20722.722899,3558.827193,17163.895707,2,95.818604,41.477717,0.226896,22.5,17.498791,5.826792,29.152376
2016-01-27,20371.945313,3208.049606,17163.895707,2,93.431267,36.180873,0.226725,23.110001,17.503192,5.826625,29.156441
2016-01-28,20563.775963,3399.880256,17163.895707,2,94.750366,40.687938,0.227262,22.42,17.507045,5.825965,29.158976
2016-01-29,20862.362026,3698.466319,17163.895707,2,96.728966,46.76138,0.228319,20.200001,17.509154,5.82417,29.157494
2016-02-01,20892.888571,3728.992865,17163.895707,2,96.989075,47.522144,0.228141,19.98,17.511088,5.822299,29.155686
2016-02-02,20589.043135,3425.147429,17163.895707,2,94.889671,42.271677,0.229437,21.98,17.514582,5.821362,29.157306
2016-02-03,20518.822284,3354.926578,17163.895707,2,94.434525,41.208682,0.229223,21.65,17.517813,5.820234,29.15828
2016-02-04,20515.018904,3351.123197,17163.895707,2,94.425217,41.185873,0.229221,21.84,17.521187,5.819213,29.159612
2016-02-05,20081.692285,2917.796578,17163.895707,2,91.146141,34.038034,0.232871,23.379999,17.525757,5.819242,29.164241
2016-02-08,19892.706071,2728.810364,17163.895707,2,89.752762,31.533637,0.23348,26,17.532362,5.821781,29.175924
2016-02-09,19853.581426,2689.685719,17163.895707,2,89.47403,31.041614,0.233479,26.540001,17.539377,5.824939,29.189254
2016-02-10,19890.587569,2726.691862,17163.895707,2,89.817764,32.441562,0.232767,26.290001,17.546187,5.827785,29.201757
2016-02-11,19870.634307,2706.738601,17163.895707,2,89.687721,32.17543,0.232724,28.139999,17.554425,5.833002,29.220429
2016-02-12,20053.125181,2889.229474,17163.895707,2,91.053223,37.933086,0.233023,25.4,17.560521,5.834834,29.230188
2016-02-16,20337.672104,3173.776397,17163.895707,2,93.106148,45.432971,0.234355,24.110001,17.565606,5.835421,29.236447
2016-02-17,20649.925437,3486.02973,17163.895707,2,95.214813,51.866656,0.235917,22.309999,17.569286,5.834652,29.23859
2016-02-18,20493.219958,3329.324251,17163.895707,2,94.128006,48.680865,0.236302,21.639999,17.572442,5.833489,29.23942
2016-02-19,20530.339889,3366.444183,17163.895707,2,94.406639,49.53666,0.236252,20.530001,17.574733,5.831809,29.23835
2016-02-22,20751.427684,3587.531977,17163.895707,2,95.939362,54.073651,0.236919,19.379999,17.57613,5.829766,29.235662
2016-02-23,20525.139756,3361.24405,17163.895707,2,94.360199,49.168762,0.237735,20.98,17.578763,5.828278,29.235319
2016-02-24,20655.309257,3491.41355,17163.895707,2,95.261276,51.852482,0.238019,20.719999,17.58119,5.826678,29.234547
2016-02-25,20792.869069,3628.973362,17163.895707,2,96.199463,54.543488,0.238304,19.110001,17.582371,5.824581,29.231533
2016-02-26,20771.862963,3607.967256,17163.895707,2,96.07869,54.124118,0.238225,19.809999,17.58409,5.822661,29.229411
2016-02-29,20638.830924,3474.935218,17163.895707,2,95.214813,51.097747,0.238408,20.549999,17.586376,5.820997,29.22837
2016-03-01,21113.138297,3949.24259,17163.895707,2,98.270966,59.685844,0.241191,17.700001,17.586464,5.818753,29.22397
2016-03-02,21115.788083,3951.892376,17163.895707,2,98.308144,59.778383,0.241129,17.09,17.586082,5.816528,29.219137
2016-03-03,21084.682886,3920.787179,17163.895707,2,98.122353,59.048924,0.241096,16.700001,17.5854,5.81434,29.21408
2016-03-04,21087.706502,3923.810796,17163.895707,2,98.1595,59.156242,0.241086,16.860001,17.584842,5.812138,29.209119
2016-03-07,20986.468249,3822.572542,17163.895707,2,97.555725,56.561706,0.240813,17.35,17.584662,5.809908,29.204478
2016-03-08,20863.964926,3700.06922,17163.895707,2,96.747528,53.198269,0.240991,18.67,17.585495,5.807754,29.201003
2016-03-09,20947.76709,3783.871384,17163.895707,2,97.369911,55.397859,0.240066,18.34,17.586074,5.805563,29.197199
2016-03-10,20922.138994,3758.243287,17163.895707,2,97.221298,54.736345,0.239972,18.049999,17.586429,5.80335,29.19313
2016-03-11,21183.86705,4019.971344,17163.895707,2,98.921234,60.540725,0.240744,16.5,17.585597,5.801204,29.188006
2016-03-14,21201.573534,4037.677828,17163.895707,2,99.088463,61.069606,0.240693,16.92,17.585088,5.799012,29.183112
2016-03-15,21189.746291,4025.850585,17163.895707,2,99.051277,60.874221,0.240203,16.84,17.584518,5.79683,29.178178
2016-03-16,21325.785209,4161.889503,17163.895707,2,99.933746,63.831585,0.24043,14.99,17.582536,5.795057,29.172651
2016-03-17,21312.520069,4148.624363,17163.895707,2,99.878052,63.505335,0.240146,14.44,17.580137,5.793494,29.167125
2016-03-18,21334.413745,4170.518038,17163.895707,2,100.034546,64.061173,0.240147,14.02,17.577422,5.792117,29.161655
2016-03-21,21387.540256,4223.644549,17163.895707,2,100.425858,65.477083,0.240068,13.79,17.574535,5.790851,29.156238
2016-03-22,21433.530179,4269.634473,17163.895707,2,100.733299,66.59077,0.240084,14.17,17.571942,5.789407,29.150755
2016-03-23,21301.93251,4138.036803,17163.895707,2,99.904106,60.885852,0.240251,14.94,17.569939,5.787657,29.145253
2016-03-24,21292.318043,4128.422336,17163.895707,2,99.93206,61.007133,0.238624,14.74,17.567787,5.785981,29.139748
2016-03-28,21260.005371,4096.109665,17163.895707,2,99.792328,60.005546,0.238593,15.24,17.566018,5.784136,29.13429
2016-03-29,21515.195083,4351.299376,17163.895707,2,101.394791,66.747787,0.239303,13.82,17.563174,5.782859,29.128893
2016-03-30,21589.459754,4425.564048,17163.895707,2,101.88858,68.509453,0.238987,13.56,17.560137,5.781715,29.123567
2016-03-31,21560.703944,4396.808237,17163.895707,2,101.739517,67.349474,0.238642,13.95,17.5574,5.780376,29.118152
2016-04-01,21733.9281,4570.032394,17163.895707,2,102.820259,71.16191,0.238878,13.1,17.554023,5.779487,29.112996
2016-04-04,21663.297402,4499.401695,17163.895707,2,102.428963,68.063116,0.238927,14.12,17.551423,5.77807,29.107563
2016-04-05,21502.867925,4338.972218,17163.895707,2,101.441376,60.85984,0.23903,15.42,17.549811,5.77618,29.10217
2016-04-06,21774.204349,4610.308642,17163.895707,2,103.109108,67.177125,0.239804,14.09,17.547196,5.774778,29.096752
2016-04-07,21535.814129,4371.918422,17163.895707,2,101.627716,58.192441,0.24027,16.16,17.546148,5.772721,29.09159
2016-04-08,21520.582128,4356.686422,17163.895707,2,101.553162,57.773648,0.240158,15.36,17.544498,5.770853,29.086205
2016-04-11,21453.412954,4289.517248,17163.895707,2,101.180481,55.618868,0.240153,16.26,17.543529,5.768783,29.081095
2016-04-12,21587.592276,4423.69657,17163.895707,2,102.028351,59.334842,0.240337,14.85,17.5415,5.767081,29.075662
2016-04-13,21799.094583,4635.198877,17163.895707,2,103.332695,64.288541,0.240783,13.84,17.538712,5.765803,29.070318
2016-04-14,21797.343967,4633.448261,17163.895707,2,103.342003,64.321941,0.240673,13.72,17.535839,5.764583,29.065006
2016-04-15,21752.378886,4588.48318,17163.895707,2,103.081146,62.556109,0.240687,13.62,17.532895,5.763414,29.059724
2016-04-18,21830.074827,4666.17912,17163.895707,2,103.630836,64.752071,0.240004,13.35,17.529752,5.762388,29.054528
2016-04-19,21720.684718,4556.789012,17163.895707,2,102.997307,60.358516,0.239474,13.24,17.526532,5.761422,29.049376
2016-04-20,21731.455175,4567.559468,17163.895707,2,103.081146,60.73818,0.239424,13.28,17.523346,5.760433,29.044212
2016-04-21,21729.865303,4565.969597,17163.895707,2,103.090462,60.783123,0.239338,13.95,17.520667,5.759103,29.038874
2016-04-22,21480.373153,4316.477446,17163.895707,2,101.534569,50.40486,0.240002,13.22,17.517446,5.758147,29.03374
2016-04-25,21468.991751,4305.096044,17163.895707,2,101.534569,50.40486,0.239455,14.08,17.514873,5.756759,29.02839
2016-04-26,21387.950745,4224.055038,17163.895707,2,101.040741,47.424235,0.239507,13.96,17.512214,5.755425,29.023064
2016-04-27,21258.323487,4094.427781,17163.895707,2,100.230194,42.936299,0.23969,13.77,17.509417,5.754182,29.01778
2016-04-28,21068.892795,3904.997088,17163.895707,2,99.019012,37.261817,0.240014,15.22,17.507707,5.752371,29.01245
2016-04-29,20981.193692,3817.297986,17163.895707,2,98.497253,35.109195,0.239343,15.7,17.506358,5.750435,29.007228
2016-05-02,21115.69889,3951.803184,17163.895707,2,99.428955,41.597441,0.239091,14.68,17.504251,5.748807,29.001864
2016-05-03,20972.025452,3808.129746,17163.895707,2,98.506599,37.59037,0.239341,15.6,17.502832,5.746898,28.996628
2016-05-04,20867.689043,3703.793336,17163.895707,2,97.873062,35.090012,0.238654,16.049999,17.50175,5.744893,28.991537
2016-05-05,20859.78601,3695.890303,17163.895707,2,97.845108,34.979452,0.238511,15.91,17.500565,5.742918,28.986402
2016-05-06,20936.758672,3772.862965,17163.895707,2,98.366844,38.851906,0.238489,14.72,17.498498,5.741282,28.981062
2016-05-09,20968.779704,3804.883997,17163.895707,2,98.646317,40.882957,0.238044,14.57,17.496322,5.739702,28.975727
2016-05-10,21179.993613,4016.097907,17163.895707,2,99.997276,49.598076,0.238562,13.63,17.493452,5.738537,28.970526
2016-05-11,21037.437546,3873.54184,17163.895707,2,99.093536,44.836229,0.238749,14.69,17.491372,5.736915,28.965201
2016-05-12,20967.34752,3803.451813,17163.895707,2,98.655663,42.697277,0.238795,14.41,17.489088,5.7354,28.959888
2016-05-13,20904.675198,3740.779491,17163.895707,2,98.292305,40.951412,0.238189,15.04,17.487274,5.733661,28.954596
2016-05-16,21090.321057,3926.425351,17163.895707,2,99.522095,48.610334,0.238664,14.68,17.485196,5.732046,28.949288
2016-05-17,20897.173548,3733.277842,17163.895707,2,98.273682,42.573496,0.239079,15.57,17.48378,5.730161,28.944101
2016-05-18,20949.19896,3785.303254,17163.895707,2,98.627708,44.6719,0.239118,15.95,17.482646,5.728193,28.939032
2016-05-19,20868.324468,3704.428762,17163.895707,2,98.115265,42.264506,0.239195,16.33,17.481795,5.726162,28.934118
2016-05-20,21034.255613,3870.359906,17163.895707,2,99.196014,48.560615,0.239481,15.2,17.480111,5.724382,28.928875
2016-05-23,21005.971603,3842.075896,17163.895707,2,99.06559,47.882005,0.239483,15.82,17.478886,5.722447,28.923781
2016-05-24,21320.681327,4156.785621,17163.895707,2,101.050072,57.592687,0.240274,14.42,17.476632,5.720939,28.918511
2016-05-25,21430.567689,4266.671982,17163.895707,2,101.776794,60.495474,0.239659,13.9,17.473999,5.719655,28.913308
2016-05-26,21476.089074,4312.193367,17163.895707,2,102.074944,61.655135,0.239669,13.43,17.471023,5.718601,28.908224
2016-05-27,21559.397087,4395.501381,17163.895707,2,102.605995,63.699172,0.239641,13.12,17.467824,5.717714,28.903251
2016-05-31,21580.604632,4416.708926,17163.895707,2,102.80162,64.450938,0.239618,14.19,17.465415,5.716302,28.898018
2016-06-01,21579.302537,4415.406831,17163.895707,2,102.810944,64.488682,0.239587,14.2,17.463018,5.714886,28.89279
2016-06-02,21611.610987,4447.71528,17163.895707,2,103.025246,65.398124,0.239574,13.63,17.460205,5.713731,28.887668
2016-06-03,21529.24012,4365.344413,17163.895707,2,102.540749,61.55969,0.239464,13.47,17.45728,5.712657,28.882593
2016-06-06,21582.238803,4418.343097,17163.895707,2,102.913437,63.342053,0.239484,13.65,17.454491,5.711492,28.877475
2016-06-07,21535.190291,4371.294584,17163.895707,2,102.652557,61.202812,0.239184,14.05,17.451999,5.710142,28.872283
2016-06-08,21561.438101,4397.542394,17163.895707,2,102.829575,62.137228,0.239182,14.08,17.449532,5.70878,28.867093
2016-06-09,21528.147958,4364.252251,17163.895707,2,102.661873,60.646989,0.238639,14.64,17.447478,5.707198,28.861873
2016-06-10,21339.158019,4175.262313,17163.895707,2,101.497292,51.423728,0.239029,17.030001,17.447173,5.705122,28.857418
2016-06-13,21195.526169,4031.630463,17163.895707,2,100.649445,45.945382,0.239037,20.969999,17.449745,5.703832,28.857409
2016-06-14,21192.359396,4028.46369,17163.895707,2,100.649445,45.945382,0.238961,20.5,17.451969,5.702345,28.85666
2016-06-15,21143.394388,3979.498681,17163.895707,2,100.360634,44.089762,0.238898,20.139999,17.453929,5.700727,28.855383
2016-06-16,21188.076845,4024.181138,17163.895707,2,100.65876,46.492113,0.238901,19.370001,17.455324,5.698884,28.853092
2016-06-17,20997.665827,3833.770121,17163.895707,2,99.47892,39.295957,0.238681,19.41,17.456747,5.697052,28.850851
2016-06-20,21088.312578,3924.416872,17163.895707,2,100.104805,44.227653,0.238731,18.370001,17.457411,5.695032,28.847475
2016-06-21,21135.085118,3971.189411,17163.895707,2,100.422409,46.598525,0.238596,18.48,17.458154,5.693028,28.844209
2016-06-22,21093.954895,3930.059188,17163.895707,2,100.17955,45.022471,0.23861,21.17,17.46085,5.691837,28.844525
2016-06-23,21322.935557,4159.03985,17163.895707,2,101.60881,54.727106,0.239143,17.25,17.460697,5.689773,28.840243
2016-06-24,20699.013083,3535.117377,17163.895707,2,97.423767,35.157406,0.244399,25.76,17.466715,5.692097,28.85091
2016-06-27,20409.86234,3245.966634,17163.895707,2,95.490059,29.846686,0.245439,23.85,17.471341,5.692627,28.856595
2016-06-28,20716.877489,3552.981782,17163.895707,2,97.582581,40.347624,0.245176,18.75,17.472266,5.690668,28.853603
2016-06-29,20985.046871,3821.151164,17163.895707,2,99.310768,47.356241,0.246047,16.639999,17.471664,5.688652,28.848968
2016-06-30,21163.694648,3999.798941,17163.895707,2,100.459778,51.441221,0.246251,15.63,17.470333,5.686809,28.84395
2016-07-01,21241.363544,4077.467837,17163.895707,2,100.964233,53.159709,0.246324,14.77,17.468382,5.685216,28.838813
2016-07-05,21133.007775,3969.112068,17163.895707,2,100.347672,50.793644,0.246419,15.58,17.467018,5.683388,28.833794
2016-07-06,21261.812778,4097.917071,17163.895707,2,101.169746,53.749478,0.246594,14.96,17.465209,5.681735,28.828679
2016-07-07,21301.489389,4137.593682,17163.895707,2,101.468674,54.812437,0.245702,14.76,17.463259,5.680149,28.823558
2016-07-08,21556.967517,4393.07181,17163.895707,2,103.038078,60.009001,0.246377,13.2,17.460187,5.679254,28.818696
2016-07-11,21642.104584,4478.208877,17163.895707,2,103.62661,61.783859,0.245807,13.54,17.457365,5.678183,28.81373
2016-07-12,21721.376126,4557.480419,17163.895707,2,104.149727,63.341233,0.245,13.55,17.454554,5.677106,28.808765
2016-07-13,21676.259561,4512.363855,17163.895707,2,103.897507,62.028717,0.244896,13.04,17.45138,5.676297,28.803975
2016-07-14,21792.278158,4628.382451,17163.895707,2,104.607468,64.272885,0.245026,12.82,17.448053,5.675614,28.799282
2016-07-15,21758.40405,4594.508344,17163.895707,2,104.439301,63.318287,0.244458,12.67,17.444623,5.675019,28.794662
2016-07-18,21863.300858,4699.405152,17163.895707,2,105.130615,65.581396,0.243955,12.44,17.441033,5.674565,28.790164
2016-07-19,21796.364415,4632.468708,17163.895707,2,104.747612,63.253044,0.243959,11.97,17.437111,5.674421,28.785953
2016-07-20,22002.032549,4838.136842,17163.895707,2,105.971336,67.253411,0.244357,11.77,17.433052,5.674414,28.78188
2016-07-21,21956.269865,4792.374158,17163.895707,2,105.728477,65.72423,0.243986,12.74,17.429692,5.673771,28.777234
2016-07-22,22028.117268,4864.221561,17163.895707,2,106.167511,67.177174,0.243992,12.02,17.425823,5.673585,28.772992
2016-07-25,22020.194775,4856.299069,17163.895707,2,106.176865,67.209066,0.243697,12.87,17.422566,5.672863,28.768292
2016-07-26,22037.14541,4873.249704,17163.895707,2,106.298302,67.648564,0.243487,13.05,17.419443,5.672039,28.763521
2016-07-27,22160.41771,4996.522003,17163.895707,2,107.036316,70.25758,0.243412,12.83,17.416167,5.671339,28.758845
2016-07-28,22222.058518,5058.162812,17163.895707,2,107.409958,71.51028,0.243407,12.72,17.412817,5.670702,28.75422
2016-07-29,22259.506856,5095.611149,17163.895707,2,107.643509,72.295748,0.243356,11.87,17.408867,5.67061,28.750087
2016-08-01,22350.786701,5186.890995,17163.895707,2,108.213341,74.167128,0.243429,12.44,17.405328,5.67014,28.745607
