date,equity,openLeapsValue,shortCallLiability,availableCash,openContracts,qqqAdjClose,qqqRsi,qqqIv,vixClose,vixMean,vixStd
2021-11-16,20000,0,0,20000,0,386.119537,68.34278,0.203583,16.370001,18.09786,7.23578
2021-11-17,20000,0,0,20000,0,386.323486,68.540909,0.203515,17.110001,18.097529,7.234592
2021-11-18,20000,0,0,20000,0,390.326324,72.21625,0.203536,17.59,18.09736,7.233388
2021-11-19,20000,0,0,20000,0,392.502625,73.995111,0.203451,17.91,18.097297,7.23218
2021-11-22,20000,0,0,20000,0,387.945984,64.660414,0.203812,19.17,18.097655,7.230999
2021-11-23,20000,0,0,20000,0,386.177765,61.42225,0.203928,19.379999,18.098083,7.229829
2021-11-24,20000,0,0,20000,0,387.421417,62.832109,0.203368,18.58,18.098244,7.228627
2021-11-26,20000,0,0,20000,0,380.076355,50.981674,0.204743,28.620001,18.101755,7.229976
2021-11-29,20000,0,0,20000,0,388.324951,60.085989,0.20597,22.959999,18.103376,7.229314
2021-11-30,20000,0,0,20000,0,382.621796,52.785923,0.206857,27.190001,18.106405,7.230012
2021-12-01,20000,0,0,20000,0,376.112366,45.927301,0.207537,31.120001,18.110743,7.232711
2021-12-02,20000,0,0,20000,0,378.823059,48.904601,0.207669,27.950001,18.114022,7.233735
2021-12-03,20000,0,0,20000,0,372.235809,42.745176,0.208859,30.67,18.118205,7.236159
2021-12-06,20000,0,0,20000,0,375.218597,46.058159,0.208996,27.18,18.121222,7.236844
2021-12-07,20000,0,0,20000,0,386.517731,56.359701,0.211746,21.889999,18.122477,7.235965
2021-12-08,20000,0,0,20000,0,388.247253,57.691593,0.211768,19.9,18.123068,7.234833
2021-12-09,20000,0,0,20000,0,382.534393,52.041647,0.210666,21.58,18.124218,7.233904
2021-12-10,20000,0,0,20000,0,386.692688,55.460814,0.210961,18.690001,18.124406,7.232708
2021-12-13,20000,0,0,20000,0,381.106171,50.274981,0.21176,20.309999,18.125133,7.231615
2021-12-14,20000,0,0,20000,0,377.161652,46.937707,0.212074,21.889999,18.126384,7.230739
2021-12-15,20000,0,0,20000,0,385.759979,54.091518,0.213334,19.290001,18.126771,7.229569
2021-12-16,20000,0,0,20000,0,375.840363,46.331031,0.215727,20.57,18.127582,7.228505
2021-12-17,20000,0,0,20000,0,373.965179,45.016223,0.215737,21.57,18.128725,7.227576
2021-12-20,20000,0,0,20000,0,370.337616,42.503355,0.216063,22.870001,18.130299,7.226893
2021-12-21,20000,0,0,20000,0,378.625885,49.446908,0.217543,21.01,18.131254,7.225884
2021-12-22,20000,0,0,20000,0,383.23703,52.857879,0.217945,18.629999,18.13142,7.224691
2021-12-23,20000,0,0,20000,0,386.126221,54.910722,0.217965,17.959999,18.131363,7.223493
2021-12-27,20000,0,0,20000,0,392.507813,59.142791,0.218707,17.68,18.131213,7.2223
2021-12-28,20000,0,0,20000,0,390.68866,57.486376,0.218547,17.540001,18.131017,7.221111
2021-12-29,20000,0,0,20000,0,390.63031,57.430816,0.218551,16.950001,18.130626,7.219947
2021-12-30,20000,0,0,20000,0,389.463013,56.259365,0.218601,17.33,18.130361,7.218765
2021-12-31,20000,0,0,20000,0,387.030945,53.797198,0.218767,17.219999,18.13006,7.217589
2022-01-03,20000,0,0,20000,0,390.756775,56.908528,0.218243,16.6,18.129553,7.216448
2022-01-04,20000,0,0,20000,0,385.688507,51.798576,0.218726,16.91,18.12915,7.215288
2022-01-05,20000,0,0,20000,0,373.839722,42.247731,0.221392,19.73,18.129679,7.214153
2022-01-06,20000,0,0,20000,0,373.576996,42.062535,0.219658,19.610001,18.130169,7.213011
2022-01-07,20000,0,0,20000,0,369.530121,39.211241,0.21963,18.76,18.130377,7.211827
2022-01-10,20000,0,0,20000,0,369.773315,39.476755,0.218858,19.4,18.130796,7.210673
2022-01-11,20000,0,0,20000,0,375.328156,45.348518,0.219495,18.41,18.130888,7.209483
2022-01-12,20000,0,0,20000,0,376.816528,46.83679,0.219413,17.620001,18.13072,7.208299
2022-01-13,20000,0,0,20000,0,367.389923,39.500004,0.221526,20.309999,18.131439,7.207217
2022-01-14,20000,0,0,20000,0,369.676056,41.87789,0.221374,19.190001,18.131788,7.206054
2022-01-18,20000,0,0,20000,0,360.473297,35.781229,0.222946,22.790001,18.133325,7.205362
2022-01-19,20000,0,0,20000,0,356.514038,33.520257,0.221752,23.85,18.135209,7.204921
2022-01-20,20000,6184.61026,0,13815.38974,1,351.883514,31.049155,0.222166,25.59,18.137666,7.205004
2022-01-21,19371.468016,5556.078276,0,13815.38974,1,342.126221,26.599374,0.224758,28.85,18.141196,7.206441
2022-01-24,19461.316451,5645.926711,0,13815.38974,1,343.692383,28.37378,0.224615,29.9,18.145069,7.208413
2022-01-25,18962.750478,5147.360738,0,13815.38974,1,335.725128,25.055501,0.226414,31.16,18.149355,7.211094
2022-01-26,18880.483406,5065.093666,0,13815.38974,1,335.199799,24.849146,0.223809,31.959999,18.153901,7.21426
2022-01-27,18665.713289,4850.323549,0,13815.38974,1,331.824188,23.509295,0.224057,30.49,18.15796,7.216542
2022-01-28,19362.329162,5546.939421,0,13815.38974,1,342.233124,35.125355,0.22555,27.66,18.161086,7.217413
2022-01-31,20119.838377,6304.448637,0,13815.38974,1,353.177246,44.643982,0.22675,24.83,18.163279,7.217239
2022-02-01,20274.557045,6459.167304,0,13815.38974,1,355.580078,46.499993,0.226089,21.959999,18.164527,7.216381
2022-02-02,20478.987142,6663.597401,0,13815.38974,1,358.469391,48.726206,0.226211,22.09,18.165817,7.215545
2022-02-03,19547.610373,5732.220633,0,13815.38974,1,343.935638,39.763057,0.23132,24.35,18.167848,7.21523
2022-02-04,19845.065985,6029.676245,0,13815.38974,1,348.274353,43.126441,0.231757,23.219999,18.169507,7.214626
2022-02-07,19642.655208,5827.265468,0,13815.38974,1,345.472717,41.514502,0.231849,22.860001,18.171047,7.213942
2022-02-08,19909.413873,6094.024132,0,13815.38974,1,349.354126,44.603716,0.232217,21.440001,18.17212,7.213001
2022-02-09,20445.017666,6629.627926,0,13815.38974,1,356.757233,50.025673,0.233514,19.959999,18.172707,7.21189
2022-02-10,19902.317595,6086.927854,0,13815.38974,1,348.682953,44.867651,0.235099,23.91,18.174588,7.211455
2022-02-11,19212.006738,5396.616997,0,13815.38974,1,337.622162,38.943899,0.238228,27.360001,18.1776,7.21219
2022-02-14,19225.589825,5410.200085,0,13815.38974,1,338.040405,39.270406,0.238207,28.33,18.180928,7.21335
2022-02-15,19807.693558,5992.303817,0,13815.38974,1,346.445435,45.569778,0.239923,25.700001,18.183391,7.213452
2022-02-16,19796.200734,5980.810994,0,13815.38974,1,346.35788,45.516813,0.239858,24.290001,18.185391,7.213117
2022-02-17,19157.242453,5341.852713,0,13815.38974,1,336.055908,39.673691,0.24257,28.110001,18.188641,7.214171
2022-02-18,18880.860969,5065.471228,0,13815.38974,1,332.223053,37.732894,0.240882,27.75,18.191771,7.215064
2022-02-22,18660.303361,4844.913621,0,13815.38974,1,328.886292,36.07823,0.241171,28.809999,18.195245,7.21644
2022-02-23,18180.13233,10388.427146,0,7791.705184,2,320.461823,32.234816,0.243011,31.02,18.199441,7.218986
2022-02-24,19577.00258,11785.297396,0,7791.705184,2,331.230743,40.90167,0.242425,30.32,18.203404,7.221133
2022-02-25,20294.36196,12502.656775,0,7791.705184,2,336.367218,44.544801,0.243053,27.59,18.206473,7.221946
2022-02-28,20329.025833,12537.320649,0,7791.705184,2,337.369171,45.253759,0.240508,30.15,18.210376,7.223993
2022-03-01,19604.422801,11812.717616,0,7791.705184,2,332.203522,42.254502,0.240437,33.32,18.215312,7.227974
2022-03-02,20308.219466,12516.514282,0,7791.705184,2,337.777679,46.383958,0.238547,30.74,18.219402,7.230337
2022-03-03,19624.362481,11832.657296,0,7791.705184,2,332.952606,43.485115,0.238343,30.48,18.223405,7.232549
2022-03-04,18963.758537,11172.053353,0,7791.705184,2,328.127594,40.74298,0.238388,31.98,18.227895,7.235638
2022-03-07,17427.800348,15524.858611,0,1902.941737,3,316.025848,34.813342,0.240181,36.450001,18.23384,7.241941
2022-03-08,16924.696951,15021.755214,0,1902.941737,3,314.556885,34.163385,0.235767,35.130001,18.239351,7.247186
2022-03-09,19344.701327,17441.759589,0,1902.941737,3,325.880371,42.997905,0.239491,32.450001,18.243984,7.250546
2022-03-10,18543.154875,16640.213138,0,1902.941737,3,322.261505,41.09975,0.238351,30.23,18.247891,7.252593
2022-03-11,17259.452653,15356.510916,0,1902.941737,3,315.578308,37.782547,0.239491,30.75,18.251965,7.254922
2022-03-14,16101.723257,14198.781519,0,1902.941737,3,309.517761,35.022054,0.240296,31.77,18.256368,7.257841
2022-03-15,18091.321058,16188.379321,0,1902.941737,3,319.226379,42.295429,0.243051,29.83,18.260137,7.259664
2022-03-16,20670.988583,18768.046846,0,1902.941737,3,331.06543,49.690823,0.24688,26.67,18.262874,7.260068
2022-03-17,21393.302245,19490.360508,0,1902.941737,3,335.073364,51.936538,0.244376,25.67,18.265285,7.260116
2022-03-18,22917.878079,21014.936342,0,1902.941737,3,341.931641,55.589709,0.245507,23.870001,18.267108,7.259638
2022-03-21,22628.967899,20726.026162,0,1902.941737,3,340.980957,54.966039,0.244566,23.530001,18.26882,7.259078
2022-03-22,24146.894755,22243.953018,0,1902.941737,3,347.68222,58.500393,0.245565,22.940001,18.270338,7.258386
2022-03-23,23011.266928,21108.325191,0,1902.941737,3,342.685516,55.032236,0.245323,23.57,18.27206,7.257835
2022-03-24,24759.756915,22856.815178,0,1902.941737,3,350.302307,59.020465,0.246658,21.67,18.273164,7.256914
2022-03-25,24654.840991,22751.899253,0,1902.941737,3,350.010162,58.805036,0.246062,20.809999,18.273988,7.255879
2022-03-28,25881.63759,23978.695853,0,1902.941737,3,355.425537,61.60283,0.246702,19.629999,18.274429,7.254742
2022-03-29,27323.327115,25420.385378,0,1902.941737,3,361.542328,64.532894,0.247397,18.9,18.274632,7.253573
2022-03-30,26367.536707,24464.59497,0,1902.941737,3,357.54895,61.246924,0.24718,19.33,18.274974,7.25242
2022-03-31,25320.005752,23417.064015,0,1902.941737,3,353.117188,57.733495,0.246888,20.559999,18.275715,7.25136
2022-04-01,25107.172395,23204.230658,0,1902.941737,3,352.44516,57.197673,0.245804,19.629999,18.276154,7.250225
2022-04-04,26795.811529,24892.869792,0,1902.941737,3,359.701447,61.366975,0.24697,18.57,18.27625,7.249052
2022-04-05,25002.595589,23099.653852,0,1902.941737,3,351.7146,55.014817,0.248483,21.030001,18.277142,7.248046
2022-04-06,23325.226409,21422.284672,0,1902.941737,3,344.07843,49.716125,0.249624,22.1,18.27838,7.247198
2022-04-07,23489.568801,21586.627064,0,1902.941737,3,344.896576,50.268785,0.249539,21.549999,18.27944,7.246264
2022-04-08,22442.630756,20539.689019,0,1902.941737,3,340.075165,46.991059,0.250122,21.16,18.280372,7.245276
2022-04-11,20739.636866,18836.695128,0,1902.941737,3,332.029877,42.062485,0.251405,24.370001,18.282343,7.244931
2022-04-12,20416.209929,18513.268192,0,1902.941737,3,330.627289,41.250206,0.251035,24.26,18.284277,7.244556
2022-04-13,21849.67252,19946.730782,0,1902.941737,3,337.348053,46.574168,0.251547,21.82,18.28542,7.243664
2022-04-14,20274.574008,18371.632271,0,1902.941737,3,329.633759,41.882537,0.25308,22.700001,18.286848,7.242927
2022-04-18,20263.42981,18360.488073,0,1902.941737,3,329.887054,42.088818,0.25284,22.17,18.288103,7.242093
2022-04-19,21862.129552,19959.187815,0,1902.941737,3,337.260345,47.887279,0.254069,21.370001,18.289099,7.241134
2022-04-20,20822.946014,18920.004277,0,1902.941737,3,332.341553,44.673734,0.254487,20.32,18.289755,7.240056
2022-04-21,19425.063757,17522.12202,0,1902.941737,3,325.465027,40.574414,0.255311,22.68,18.291172,7.239317
2022-04-22,17784.703721,15881.761984,0,1902.941737,3,316.942383,36.147258,0.256841,28.209999,18.294374,7.240341
2022-04-25,18561.105512,16658.163775,0,1902.941737,3,321.013824,39.541098,0.257186,27.02,18.297189,7.240869
2022-04-26,16398.862004,14495.920267,0,1902.941737,3,308.897186,33.785836,0.261225,33.52,18.3021,7.244862
2022-04-27,16315.830721,14412.888984,0,1902.941737,3,308.527039,33.624826,0.2612,31.6,18.306388,7.247628
2022-04-28,18549.106012,16646.164274,0,1902.941737,3,319.484619,42.379162,0.264547,29.99,18.310155,7.249495
2022-04-29,16062.008051,14159.066313,0,1902.941737,3,305.108307,35.722237,0.270118,33.400002,18.315018,7.253387
2022-05-02,16992.78768,15089.845943,0,1902.941737,3,310.202393,39.357231,0.270803,32.34,18.319536,7.256586
2022-05-03,17002.56384,15099.622102,0,1902.941737,3,310.533569,39.596389,0.26994,29.25,18.323056,7.258068
2022-05-04,19145.466209,17242.524472,0,1902.941737,3,321.033356,46.764603,0.272865,25.42,18.325341,7.258016
2022-05-05,16364.066351,14461.124614,0,1902.941737,3,304.864777,39.074716,0.279676,31.200001,18.329485,7.260523
2022-05-06,15701.315597,13798.373859,0,1902.941737,3,301.212219,37.571667,0.279857,30.190001,18.333301,7.262471
2022-05-09,13744.178296,11841.236559,0,1902.941737,3,289.426697,33.141808,0.282248,34.75,18.338582,7.267269
2022-05-10,14335.234723,12432.292986,0,1902.941737,3,292.942932,35.582143,0.282638,32.990002,18.343293,7.270848
2022-05-11,12920.037116,11017.095379,0,1902.941737,3,284.254791,32.432186,0.283191,32.560001,18.347862,7.274146
2022-05-12,12793.744751,10890.803014,0,1902.941737,3,283.582642,32.194731,0.283037,31.77,18.352175,7.276956
2022-05-13,14602.509233,12699.567496,0,1902.941737,3,294.092255,39.636631,0.285217,28.870001,18.355554,7.278228
2022-05-16,13998.422271,12095.480533,0,1902.941737,3,290.683228,38.173086,0.285459,27.469999,18.358481,7.278892
2022-05-17,15338.087527,13435.14579,0,1902.941737,3,298.21228,43.164501,0.287035,26.1,18.360966,7.279045
2022-05-18,13149.241862,11246.300125,0,1902.941737,3,283.572998,36.922777,0.29327,30.959999,18.36501,7.281375
2022-05-19,12857.747466,10954.805728,0,1902.941737,3,282.053497,36.335458,0.292383,29.35,18.368534,7.282865
2022-05-20,12705.04141,10802.099673,0,1902.941737,3,281.176758,35.979832,0.292336,29.43,18.372081,7.284391
2022-05-23,13406.951267,11504.009529,0,1902.941737,3,285.852173,39.386771,0.29232,28.48,18.375322,7.285471
2022-05-24,12478.647139,10575.705402,0,1902.941737,3,279.774231,36.655834,0.293397,29.450001,18.378872,7.287001
2022-05-25,13099.299948,11196.358211,0,1902.941737,3,283.68985,39.563147,0.293871,28.370001,18.382073,7.288028
2022-05-26,14450.197481,12547.255744,0,1902.941737,3,291.550049,45.018462,0.295739,27.5,18.384994,7.288687
2022-05-27,16191.757476,14288.815739,0,1902.941737,3,301.066101,50.807721,0.298274,25.719999,18.387342,7.288702
2022-05-31,15991.686469,14088.744732,0,1902.941737,3,300.267456,50.328756,0.298265,26.190001,18.38984,7.288871
2022-06-01,15591.591835,13688.650098,0,1902.941737,3,298.046692,48.946993,0.298375,25.690001,18.392176,7.288875
2022-06-02,17103.998298,15201.056561,0,1902.941737,3,306.208893,53.951095,0.29992,24.719999,18.3942,7.288587
2022-06-03,15704.140038,13801.198301,0,1902.941737,3,298.241486,48.911346,0.300857,24.790001,18.396246,7.288319
2022-06-06,15834.911029,13931.969292,0,1902.941737,3,299.234955,49.544255,0.300863,25.07,18.398379,7.28813
2022-06-07,16285.626694,14382.684957,0,1902.941737,3,301.816071,51.234567,0.301052,24.02,18.400176,7.287658
2022-06-08,15890.732035,13987.790298,0,1902.941737,3,299.644073,49.724949,0.301166,23.959999,18.401952,7.287171
2022-06-09,14557.051719,12654.109982,0,1902.941737,3,291.618286,44.506512,0.302599,26.09,18.404408,7.287302
2022-06-10,12996.368772,11093.427035,0,1902.941737,3,281.332733,38.875723,0.305544,27.75,18.407391,7.288052
2022-06-13,11194.07435,9291.132613,0,1902.941737,3,268.25174,33.13428,0.310448,34.02,18.412375,7.292225
2022-06-14,11248.096044,9345.154306,0,1902.941737,3,268.7388,33.527929,0.310389,32.689999,18.41693,7.29552
2022-06-15,12280.746,10377.804263,0,1902.941737,3,275.449677,38.868087,0.311874,29.620001,18.420504,7.2971
2022-06-16,10789.091872,8886.150135,0,1902.941737,3,264.336212,33.997152,0.315211,32.950001,18.425137,7.300548
2022-06-17,11238.554497,9335.61276,0,1902.941737,3,267.550476,36.47668,0.315486,31.129999,18.429187,7.302907
2022-06-21,12226.330322,10323.388585,0,1902.941737,3,274.30069,41.451136,0.316888,30.190001,18.432935,7.304761
2022-06-22,12143.231019,10240.289282,0,1902.941737,3,273.900604,41.244977,0.316657,28.950001,18.436285,7.306009
2022-06-23,12769.952082,10867.010345,0,1902.941737,3,277.979736,44.287403,0.317207,29.049999,18.439666,7.3073
2022-06-24,14377.339924,12474.398187,0,1902.941737,3,287.504364,50.70592,0.319786,27.23,18.442464,7.30782
2022-06-27,13992.943716,12090.001979,0,1902.941737,3,285.396454,49.350841,0.319886,26.950001,18.445172,7.308233
2022-06-28,12678.090225,10775.148488,0,1902.941737,3,276.701385,44.113799,0.321565,28.360001,18.448326,7.30921
2022-06-29,12700.953984,10798.012247,0,1902.941737,3,276.955017,44.29948,0.321527,28.16,18.451415,7.310099
2022-06-30,12179.592958,10276.651221,0,1902.941737,3,273.519958,42.25198,0.321828,28.709999,18.454677,7.311225
2022-07-01,12441.298318,10538.356581,0,1902.941737,3,275.325378,43.72421,0.32195,26.700001,18.457298,7.311541
2022-07-05,13122.323402,11219.381665,0,1902.941737,3,280.038849,47.488152,0.322326,27.540001,18.460184,7.312171
2022-07-06,13391.816168,11488.87443,0,1902.941737,3,281.834503,48.890606,0.322384,26.73,18.462811,7.312495
2022-07-07,14392.176391,12489.234654,0,1902.941737,3,287.865356,53.392808,0.323447,26.08,18.46523,7.312593
2022-07-08,14434.143816,12531.202079,0,1902.941737,3,288.22644,53.656036,0.323394,24.639999,18.46719,7.31226
2022-07-11,13429.745516,11526.803778,0,1902.941737,3,282.068695,48.61366,0.324248,26.17,18.469635,7.312387
2022-07-12,12991.879976,11088.938239,0,1902.941737,3,279.336182,46.524262,0.324372,27.290001,18.472433,7.312914
2022-07-13,12888.01994,10985.078203,0,1902.941737,3,278.760437,46.074917,0.324373,26.82,18.475081,7.313265
2022-07-14,13028.560375,11125.618638,0,1902.941737,3,279.755859,47.027522,0.324401,26.4,18.477594,7.313467
2022-07-15,13844.602794,11941.661057,0,1902.941737,3,284.830414,51.710773,0.325107,24.23,18.479417,7.313024
2022-07-18,13415.111376,11512.169638,0,1902.941737,3,282.419983,49.473341,0.325119,25.299999,18.481578,7.312873
2022-07-19,14895.446249,12992.504512,0,1902.941737,3,291.105377,56.737137,0.327129,24.5,18.483484,7.312499
2022-07-20,15674.069597,13771.127859,0,1902.941737,3,295.721222,60.026148,0.327393,23.879999,18.485193,7.311971
2022-07-21,16411.376166,14508.434429,0,1902.941737,3,299.966339,62.825266,0.327729,23.110001,18.486657,7.311277
2022-07-22,15503.504144,13600.562406,0,1902.941737,3,294.70636,57.456626,0.328252,23.030001,18.488095,7.310566
2022-07-25,15158.659472,13255.717735,0,1902.941737,3,293.027832,55.817436,0.327969,23.360001,18.489636,7.309923
2022-07-26,14218.176394,12315.234657,0,1902.941737,3,287.270203,50.495813,0.328759,24.690001,18.491597,7.309598
2022-07-27,16409.921638,14506.9799,0,1902.941737,3,299.410095,59.305589,0.332413,23.24,18.493098,7.30893
2022-07-28,16919.995222,15017.053485,0,1902.941737,3,302.337738,61.103315,0.332603,22.33,18.494311,7.308093
2022-07-29,17933.288928,16030.347191,0,1902.941737,3,307.85144,64.301804,0.333348,21.33,18.495207,7.307112
2022-08-01,17846.82923,15943.887493,0,1902.941737,3,307.665955,64.110811,0.333301,22.84,18.496579,7.306365
2022-08-02,17662.612934,15759.671197,0,1902.941737,3,306.748779,63.112572,0.333313,23.93,18.498295,7.305849
2022-08-03,19267.044697,17364.10296,0,1902.941737,3,315.102295,67.999752,0.334843,21.950001,18.499384,7.304953
2022-08-04,19533.258995,17630.317258,0,1902.941737,3,316.575836,68.785378,0.334893,21.440001,18.500312,7.303987
2022-08-05,19024.775091,17121.833353,0,1902.941737,3,313.989716,65.735157,0.33492,21.15,18.501148,7.302986
2022-08-08,18781.042297,16878.10056,0,1902.941737,3,312.974823,64.525882,0.334904,21.290001,18.502028,7.302002
2022-08-09,18112.926218,16209.984481,0,1902.941737,3,309.432373,60.352475,0.335145,21.77,18.503058,7.301081
2022-08-10,19795.101416,17892.159679,0,1902.941737,3,318.069,66.107935,0.33679,19.74,18.503448,7.299963
2022-08-11,19433.421374,17530.479637,0,1902.941737,3,316.26355,64.015858,0.336846,20.200001,18.503982,7.298875
2022-08-12,20642.609056,18739.667319,0,1902.941737,3,322.421356,67.763028,0.337644,19.530001,18.504306,7.297748
2022-08-15,21109.435834,19206.494097,0,1902.941737,3,325.026947,69.223446,0.337764,19.950001,18.504761,7.296644
2022-08-16,20941.05167,19038.109933,0,1902.941737,3,324.265869,68.250836,0.337771,19.690001,18.505134,7.295525
2022-08-17,20201.46695,18298.525213,0,1902.941737,3,320.567169,63.575833,0.33788,19.9,18.505573,7.294419
