date,strategyNormalized,nasdaqCompositeNormalized,sp500Normalized
2022-07-13,0.70198815,0.75879752,0.85089079
2022-07-14,0.70888525,0.75904109,0.84833928
2022-07-15,0.7471723,0.77261667,0.86462845
2022-07-18,0.7282384,0.76638509,0.85739707
2022-07-19,0.79858831,0.79020638,0.88108548
2022-07-20,0.83532389,0.80265333,0.88628019
2022-07-21,0.87008243,0.81357967,0.89502013
2022-07-22,0.82883501,0.79836672,0.88666739
2022-07-25,0.81229528,0.79489638,0.8878335
2022-07-26,0.78166279,0.78004776,0.87758506
2022-07-27,0.85602,0.81174531,0.90053942
2022-07-28,0.8719051,0.82052699,0.91146597
2022-07-29,0.89852257,0.83591538,0.92441585
2022-08-01,0.90434961,0.83445076,0.92180615
2022-08-02,0.90279313,0.83308661,0.91566471
2022-08-03,0.93822416,0.85463437,0.92998432
2022-08-04,0.94529254,0.85817079,0.9292614
2022-08-05,0.94076074,0.85391856,0.92775066
2022-08-08,0.94641347,0.85303548,0.92660252
2022-08-09,0.93566114,0.84288023,0.92266567
2022-08-10,0.97259438,0.86722568,0.94230981
2022-08-11,0.97137329,0.86217338,0.94164504
2022-08-12,0.99121195,0.88020496,0.95795656
2022-08-15,1.00824974,0.88565999,0.96175921
2022-08-16,1.01272693,0.88393968,0.96356316
2022-08-17,1.01264171,0.87284673,0.95658909
2022-08-18,1.01991376,0.87468306,0.95876012
2022-08-19,1.00700843,0.85713453,0.94639212
2022-08-22,0.96689804,0.83530011,0.92613926
2022-08-23,0.96391179,0.83528186,0.92406669
2022-08-24,0.97089406,0.83867057,0.92676142
2022-08-25,1.00498338,0.85268532,0.93982098
2022-08-26,0.93362601,0.81911837,0.90816023
2022-08-29,0.91507984,0.81075023,0.90210611
2022-08-30,0.8918011,0.80167439,0.89215755
2022-08-31,0.87971079,0.79715844,0.88518353
2022-09-01,0.88065948,0.79506234,0.88783574
2022-09-02,0.85094815,0.78465483,0.87830349
2022-09-06,0.83425299,0.77885635,0.87470679
2022-09-07,0.87946542,0.7955191,0.8907498
2022-09-08,0.8909491,0.80025701,0.8966383
2022-09-09,0.94263903,0.81713492,0.91033127
2022-09-12,0.97159556,0.82753104,0.91996646
2022-09-13,0.85212956,0.78483765,0.88019023
2022-09-14,0.86940766,0.79064686,0.88317144
2022-09-15,0.8321368,0.77935897,0.87317594
2022-09-16,0.81824214,0.7723455,0.86690467
2022-09-19,0.83230595,0.7781891,0.87284913
2022-09-20,0.81287104,0.77077019,0.86301028
2022-09-21,0.77583943,0.75694973,0.84823857
2022-09-22,0.75065827,0.74660217,0.84108997
2022-09-23,0.71933068,0.7331851,0.82659579
2022-09-26,0.71821067,0.72879933,0.81804835
2022-09-27,0.71961899,0.73059251,0.8163138
2022-09-28,0.7414692,0.74557876,0.83237243
2022-09-29,0.71167861,0.72438656,0.81478737
2022-09-30,0.69130545,0.71346497,0.80251122
2022-10-03,0.72568249,0.72964328,0.82328333
2022-10-04,0.7667921,0.75399617,0.84846238
2022-10-05,0.76732018,0.75212269,0.84675023
2022-10-06,0.759531,0.74704068,0.83807521
2022-10-07,0.71168828,0.71864481,0.81460607
2022-10-10,0.69758296,0.71120357,0.80850266
2022-10-11,0.6767827,0.70338396,0.80323189
2022-10-12,0.67590947,0.70277067,0.80058864
2022-10-13,0.71368965,0.71842555,0.82137644
2022-10-14,0.66708528,0.69631377,0.80194048
2022-10-17,0.72126303,0.72022341,0.82317591
2022-10-18,0.73407299,0.72674039,0.83258281
2022-10-19,0.72688968,0.72054115,0.82702773
2022-10-20,0.71743128,0.71611085,0.82045211
2022-10-21,0.75953998,0.73263123,0.83991719
2022-10-24,0.77781814,0.73889793,0.84989707
2022-10-25,0.80060218,0.75552826,0.86372205
2022-10-26,0.78058183,0.74013789,0.85734111
2022-10-27,0.761172,0.72810784,0.85212624
2022-10-28,0.79937705,0.7490066,0.87311102
2022-10-31,0.79049709,0.74129557,0.8666025
2022-11-01,0.77903054,0.73473135,0.86304837
2022-11-02,0.73605324,0.71003647,0.84147044
2022-11-03,0.70922413,0.69776765,0.83256264
2022-11-04,0.73202748,0.70669368,0.84390109
2022-11-07,0.74879292,0.71271608,0.85201434
2022-11-08,0.76008254,0.71620263,0.85678382
2022-11-09,0.72633825,0.69845777,0.83898166
2022-11-10,0.84975364,0.74979593,0.88549018
2022-11-11,0.87710905,0.76390786,0.89367277
2022-11-14,0.87215629,0.75533259,0.88568711
2022-11-15,0.89531483,0.76627447,0.8934042
2022-11-16,0.87730587,0.75448528,0.88603179
2022-11-17,0.87542096,0.75187444,0.88329455
2022-11-18,0.87652499,0.75194863,0.88749778
2022-11-21,0.85784478,0.74374849,0.88405102
2022-11-22,0.88626003,0.75386125,0.89605642
2022-11-23,0.90656815,0.7613436,0.90135631
2022-11-25,0.90093406,0.75736597,0.90110119
2022-11-28,0.88372486,0.74543441,0.88718441
2022-11-29,0.87216123,0.74100075,0.88577213
2022-11-30,0.94061722,0.77366775,0.91318489
2022-12-01,0.94326672,0.77464261,0.91239258
2022-12-02,0.93969362,0.77322924,0.91130259
2022-12-05,0.91996503,0.75828213,0.89499554
2022-12-06,0.88876927,0.74309949,0.88210833
2022-12-07,0.87968167,0.73929862,0.88046552
2022-12-08,0.90019333,0.74762696,0.88708818
2022-12-09,0.88950459,0.74240667,0.88056846
2022-12-12,0.91284476,0.75179216,0.89314236
2022-12-13,0.9325821,0.75942017,0.89965307
2022-12-14,0.91946969,0.75362374,0.89420771
2022-12-15,0.85791597,0.72931275,0.87192256
2022-12-16,0.83838105,0.72222101,0.8622113
2022-12-19,0.81174216,0.71146874,0.85444492
2022-12-20,0.80933205,0.71154161,0.85533127
2022-12-21,0.83246455,0.72248817,0.86804833
2022-12-22,0.79051263,0.70675238,0.85550356
2022-12-23,0.79313237,0.70821904,0.86052374
2022-12-27,0.78521144,0.69846185,0.85703894
2022-12-28,0.77348414,0.68902103,0.84673679
2022-12-29,0.79956844,0.70688526,0.86152194
2022-12-30,0.80028494,0.70610206,0.85933303
2023-01-03,0.79812859,0.70073873,0.85589523
2023-01-04,0.80415127,0.70558119,0.8623478
2023-01-05,0.78746624,0.69522428,0.8523053
2023-01-06,0.81914798,0.71303792,0.87177262
2023-01-09,0.83102139,0.7175148,0.87110342
2023-01-10,0.84227853,0.72473198,0.87718218
2023-01-11,0.86349725,0.73748522,0.88845347
2023-01-12,0.87097273,0.74216917,0.89148834
2023-01-13,0.88068508,0.74743538,0.8950515
2023-01-17,0.89601983,0.74851143,0.8932341
2023-01-18,0.8820607,0.73919472,0.87933306
2023-01-19,0.86663536,0.73212861,0.87261641
2023-01-20,0.91447688,0.75156882,0.88912491
2023-01-23,0.96139422,0.76667925,0.89968891
2023-01-24,0.95854865,0.76464587,0.89904878
2023-01-25,0.95720301,0.76323527,0.8988854
2023-01-26,0.98040465,0.7766638,0.9087802
2023-01-27,0.99292027,0.78403751,0.91104746
2023-01-30,0.97572459,0.76866263,0.89923232
2023-01-31,0.99335519,0.78153057,0.91239931
2023-02-01,1.01671211,0.79716655,0.92193598
2023-02-02,1.04947876,0.82310614,0.93548786
2023-02-03,1.04127002,0.81002704,0.92580125
2023-02-06,1.03838042,0.80196519,0.9201164
2023-02-07,1.05977689,0.8172348,0.93196061
2023-02-08,1.04854336,0.80352153,0.92163381
2023-02-09,1.04173634,0.79536257,0.91349597
2023-02-10,1.03519825,0.79054165,0.91550133
2023-02-13,1.06458489,0.80225797,0.92598255
2023-02-14,1.07470782,0.80686978,0.92572289
2023-02-15,1.08793201,0.81432038,0.92829008
2023-02-16,1.06733406,0.799832,0.91549013
2023-02-17,1.05934199,0.79520669,0.9129566
2023-02-21,1.01310567,0.77530709,0.89465982
2023-02-22,1.01328134,0.77630356,0.89325203
2023-02-23,1.02499802,0.78192527,0.89801255
2023-02-24,1.00453032,0.76873892,0.8885497
2023-02-27,1.01471145,0.77359897,0.89128021
2023-02-28,1.01357671,0.77282716,0.88857428
2023-03-01,1.00367328,0.76769594,0.88437554
2023-03-02,1.01601379,0.77332912,0.89108104
2023-03-03,1.04543573,0.78857777,0.90546998
2023-03-06,1.05185074,0.78768257,0.90609219
2023-03-07,1.03570916,0.77787274,0.89220459
2023-03-08,1.04090786,0.78095377,0.89346688
2023-03-09,1.01561298,0.76492112,0.87697405
2023-03-10,0.98967614,0.75146492,0.8642771
2023-03-13,1.0034165,0.75483472,0.86297225
2023-03-14,1.04479486,0.77097937,0.87719115
2023-03-15,1.0543268,0.77137736,0.87106758
2023-03-16,1.09990614,0.79048499,0.88636527
2023-03-17,1.09084482,0.78463118,0.87659801
2023-03-20,1.10432621,0.78766906,0.88441586
2023-03-21,1.13455989,0.80012076,0.89589752
2023-03-22,1.10847644,0.78729261,0.88114816
2023-03-23,1.13568723,0.79521552,0.88377797
2023-03-24,1.14351767,0.79768194,0.88876231
2023-03-27,1.13448108,0.79396336,0.89022606
2023-03-28,1.12649212,0.79040402,0.88882498
2023-03-29,1.15827889,0.80458209,0.90147942
2023-03-30,1.1745181,0.81046687,0.90663162
2023-03-31,1.20241582,0.82452893,0.91972025
2023-04-03,1.20429266,0.82233907,0.92312215
2023-04-04,1.20076306,0.81808079,0.91777084
2023-04-05,1.18447402,0.80934635,0.91548341
2023-04-06,1.19692449,0.81549222,0.91876008
2023-04-10,1.20179142,0.81524938,0.91967544
2023-04-11,1.1906866,0.81170888,0.91963741
2023-04-12,1.17304919,0.8047912,0.91583481
2023-04-13,1.21461659,0.82077523,0.92798125
2023-04-14,1.21238374,0.81788782,0.92606091
2023-04-17,1.21738966,0.82019844,0.92912261
2023-04-18,1.21692023,0.8199077,0.92991722
2023-04-19,1.21637027,0.82016543,0.92983886
2023-04-20,1.19538325,0.81357624,0.92430395
2023-04-21,1.19657751,0.81444654,0.92513877
2023-04-24,1.1863404,0.81206781,0.9259266
2023-04-25,1.15389669,0.79600887,0.9112869
2023-04-26,1.16491646,0.79973212,0.90778648
2023-04-27,1.2098321,0.81915414,0.92554837
2023-04-28,1.22260864,0.82484397,0.9331871
2023-05-01,1.22235214,0.82390081,0.93282679
2023-05-02,1.20305191,0.81498961,0.92201882
2023-05-03,1.19153071,0.81126701,0.91556625
2023-05-04,1.18586914,0.80729143,0.90895702
2023-05-05,1.22481652,0.82543968,0.92574978
2023-05-08,1.22694777,0.8268908,0.92616833
2023-05-09,1.21561289,0.82167116,0.92192702
2023-05-10,1.23446698,0.83023161,0.92606091
2023-05-11,1.24237726,0.83172048,0.92448973
2023-05-12,1.2341812,0.82876764,0.92302598
2023-05-15,1.25109496,0.83419639,0.92575644
2023-05-16,1.25151409,0.83270139,0.91985226
2023-05-17,1.28065167,0.84332823,0.93079007
2023-05-18,1.32111012,0.85602949,0.93958142
2023-05-19,1.31337782,0.85394221,0.93822291
2023-05-22,1.33515238,0.85818429,0.93836837
2023-05-23,1.31269725,0.84735441,0.92783798
2023-05-24,1.30110899,0.84222115,0.9210475
2023-05-25,1.33599283,0.85665352,0.92911365
2023-05-26,1.37037292,0.87538134,0.94123773
2023-05-30,1.37470998,0.8781972,0.94125336
2023-05-31,1.37164637,0.8726558,0.9355036
2023-06-01,1.37838074,0.88383381,0.94472248
2023-06-02,1.38273423,0.89326442,0.95845347
2023-06-05,1.38273423,0.8924994,0.95653313
2023-06-06,1.38273423,0.89566951,0.95878471
2023-06-07,1.38273423,0.88409826,0.95512982
2023-06-08,1.38273423,0.89311263,0.96104077
2023-06-09,1.38273423,0.89450373,0.96214411
2023-06-12,1.38273423,0.90818393,0.97111239
2023-06-13,1.38273423,0.91569935,0.97784462
2023-06-14,1.38273423,0.91928571,0.97864589
2023-06-15,1.38273423,0.92983289,0.99056398
2023-06-16,1.38273423,0.92354195,0.986927
2023-06-20,1.38273423,0.92203885,0.9822538
2023-06-21,1.38273423,0.91090136,0.9771016
2023-06-22,1.38273423,0.91956432,0.98072743
2023-06-23,1.38273423,0.91024828,0.97321622
2023-06-26,1.38273423,0.89967415,0.96884956
2023-06-27,1.38273423,0.9145086,0.97994856
2023-06-28,1.38273423,0.91694268,0.97960158
2023-06-29,1.38273423,0.91691435,0.98398387
2023-06-30,1.38273423,0.93017693,0.99605637
2023-07-03,1.38273423,0.93212321,0.99722244
2023-07-05,1.38273423,0.9304286,0.99525958
2023-07-06,1.38273423,0.92283154,0.98737463
2023-07-07,1.38273423,0.9215956,0.9845457
2023-07-10,1.38273423,0.92326603,0.98691356
2023-07-11,1.38273423,0.9283406,0.99356754
2023-07-12,1.38273423,0.9390173,1.0009311
2023-07-13,1.38273423,0.95383292,1.00940914
2023-07-14,1.38273423,0.9521551,1.00837509
2023-07-17,1.38273423,0.96100964,1.01226277
2023-07-18,1.38273423,0.96834218,1.01946732
2023-07-19,1.38273423,0.96863766,1.02187113
2023-07-20,1.38273423,0.94875559,1.01496645
2023-07-21,1.38273423,0.94669796,1.0152954
2023-07-24,1.38273423,0.94845609,1.01939126
2023-07-25,1.38273423,0.95423697,1.02226051
2023-07-26,1.38273423,0.95307125,1.02210161
2023-07-27,1.38273423,0.94786513,1.01553495
2023-07-28,1.38273423,0.96584742,1.02556624
2023-07-31,1.38273423,0.9678281,1.02707251
2023-08-01,1.38273423,0.963638,1.02433527
2023-08-02,1.38273423,0.94269339,1.01015894
2023-08-03,1.38273423,0.94176709,1.00758508
2023-08-04,1.38273423,0.93836158,1.0022448
2023-08-07,1.38273423,0.94410676,1.01128915
2023-08-08,1.38273423,0.9366804,1.00702325
2023-08-09,1.38273423,0.92573108,0.99993509
2023-08-10,1.38273423,0.92680851,1.00018578
2023-08-11,1.38273423,0.92052495,0.99911589
2023-08-14,1.38273423,0.9302046,1.00486128
2023-08-15,1.38273423,0.91959397,0.99325422
2023-08-16,1.38273423,0.90904138,0.98574979
2023-08-17,1.38273423,0.89840243,0.97814679
2023-08-18,1.38273423,0.8966383,0.97800133
2023-08-21,1.38273423,0.91059034,0.98472919
2023-08-22,1.38273423,0.91114895,0.98199414
2023-08-23,1.38273423,0.92566434,0.99284014
2023-08-24,1.38273423,0.90832222,0.97947853
2023-08-25,1.38273423,0.9168685,0.98605863
2023-08-28,1.38273423,0.92459165,0.99223591
2023-08-29,1.38273423,0.94069038,1.00663158
2023-08-30,1.38273423,0.94578721,1.01049018
2023-08-31,1.38273423,0.94684369,1.00887649
2023-09-01,1.38273423,0.9466305,1.01069159
2023-09-05,1.38273423,0.94589789,1.00645257
2023-09-06,1.38273423,0.93588092,0.99943598
2023-09-07,1.38273423,0.9275398,0.99622653
2023-09-08,1.38273423,0.9283966,0.99764777
2023-09-11,1.38273423,0.9389451,1.00435541
2023-09-12,1.38273423,0.92921156,0.99863471
2023-09-13,1.38273423,0.9319087,0.99987465
2023-09-14,1.38273423,0.93949561,1.00830351
2023-09-15,1.38273423,0.92480754,0.99604293
2023-09-18,1.38273423,0.92493641,0.99676137
2023-09-19,1.38273423,0.92277423,0.99461732
2023-09-20,1.38273423,0.90867034,0.9852731
2023-09-21,1.38273423,0.89213178,0.9691137
2023-09-22,1.38273423,0.89131069,0.966889
2023-09-25,1.38273423,0.89532547,0.97077886
2023-09-26,1.38273423,0.8813127,0.95647488
2023-09-27,1.38273423,0.88328527,0.95669422
2023-09-28,1.38273423,0.89060035,0.96233218
2023-09-29,1.38273423,0.89181739,0.95972467
2023-10-02,1.38273423,0.89778445,0.95980084
2023-10-03,1.38273423,0.88103336,0.94660926
2023-10-04,1.38273423,0.89294331,0.95428603
2023-10-05,1.38273423,0.89185178,0.95304162
2023-10-06,1.38273423,0.9061209,0.9643017
2023-10-09,1.38273423,0.90968973,0.97038052
2023-10-10,1.38273423,0.91499231,0.97543425
2023-10-11,1.38273423,0.92152543,0.9796218
2023-10-12,1.38273423,0.91576003,0.97350266
2023-10-13,1.38273423,0.9044944,0.96861678
2023-10-16,1.38273423,0.91533911,0.97887867
2023-10-17,1.38273423,0.91302981,0.9787825
2023-10-18,1.38273423,0.89822501,0.96566699
2023-10-19,1.38273423,0.88958162,0.95747538
2023-10-20,1.38273423,0.87592908,0.94542528
2023-10-23,1.38273423,0.87825795,0.9438317
2023-10-24,1.38273423,0.88645743,0.95068939
2023-10-25,1.38273423,0.86496026,0.93705685
2023-10-26,1.38273423,0.84973993,0.92596911
2023-10-27,1.38273423,0.85293765,0.9215242
2023-10-30,1.38273423,0.86281903,0.93259172
2023-10-31,1.38273423,0.86698554,0.93863022
2023-11-01,1.38273423,0.88116829,0.94849146
2023-11-02,1.38273423,0.89686836,0.96637864
2023-11-03,1.38273423,0.90928765,0.97545655
2023-11-06,1.38273423,0.91201991,0.97716651
2023-11-07,1.38273423,0.92018836,0.97994178
2023-11-08,1.38273423,0.92090008,0.98092654
2023-11-09,1.38273423,0.91220003,0.97299689
2023-11-10,1.38273423,0.9308644,0.98819164
2023-11-13,1.38273423,0.92881554,0.98736567
2023-11-14,1.38273423,0.95085169,1.00619969
2023-11-15,1.38273423,0.95148989,1.0078066
2023-11-16,1.38273423,0.95215306,1.00900632
2023-11-17,1.38273423,0.95294983,1.01029991
2023-11-20,1.38273423,0.96367984,1.01776631
2023-11-21,1.38273423,0.95797584,1.01570948
2023-11-22,1.38273423,0.96242031,1.0198344
2023-11-24,1.38273423,0.96140764,1.02044312
2023-11-27,1.38273423,0.96074447,1.01844901
